,0,1,2,3,4,5,6,7,8,9,10,11,12,13
21,50.9,42.7,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5
22,31.3,27.5,27.5,24.5,24.5,22.1,22.1,20.3,20.3,22.1,20.3,20.3,20.3,20.3
23,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,42.7,36.3,36.3,36.3,36.3
24,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3
25,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,42.7,36.3,36.3,36.3,31.3,31.3
26,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5
27,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,24.5,22.1,22.1,24.5,22.1,22.1
28,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,22.1,20.3,20.3,20.3,20.3,20.3
29,24.5,24.5,24.5,22.1,22.1,20.3,22.1,22.1,42.7,36.3,36.3,36.3,50.9,50.9
30,22.1,22.1,22.1,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,24.5,24.5
31,50.9,42.7,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
32,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9
33,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
34,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
35,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
36,230.4,182.1,182.1,115.5,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
37,144.6,115.5,115.5,75.2,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3
38,230.4,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6
39,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3
40,92.8,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
41,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,24.5,24.5
42,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,24.5,24.5,24.5
43,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
44,22.1,22.1,22.1,20.3,20.3,22.1,36.3,36.3,42.7,50.9,42.7,36.3,36.3,36.3
45,20.3,20.3,20.3,17.8,17.8,17.8,20.3,18.9,20.3,22.1,22.1,22.1,20.3,20.3
46,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,36.3,36.3,36.3,36.3
47,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3
