,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,8.093,11.955400000000003,10.328503200000002,9.9104641016,9.6033126684296,10.191461708865322,9.912366301586236,9.726790938824438,9.512764325838438,9.416220351681424,9.303746621788504,9.222626598128672,9.118700951100834,9.170924314959002,9.089002067022118,9.026253936799725,8.97772473208614,8.887482809413353,8.848553151752098,8.80624217525398,8.76344764473874,8.919311529528146,8.876343329992682,8.852059686762908,8.823215418665917,8.805690248617935,8.779320709419071,8.754613163879986,8.732118316308066,8.702079755441588,8.697816197153497,8.689953586590502,8.686968818657549,8.680435161652316,8.790749282611008,8.769119054850067,8.767090697685516,8.756979337220235,8.747019647161931,8.73001513633572,8.717911848745342,8.716037113199105,8.689869554444742,8.665994772266954,8.732399850682949,8.867578455311778,8.85208688620554,8.839182409140047,8.834705314685207,8.77833571076913,8.759146310867596,8.753817140380656,8.735975077590378,8.733403177280016,8.729560758216335,8.713646739260927,8.712405445782403,8.708069607661928,8.69330793707804,8.68790516564434,8.685525544981761,8.671897457447182,8.66784517524505,8.66784517524505
11,12.661,10.104999999999999,9.878291999999998,10.398658395999998,11.794994127075999,11.122440896429044,10.79506925720398,10.985394192969176,10.680898553690213,10.815545452039277,10.632409088615939,10.768324679678672,10.574450809148233,10.6537396784006,10.867091462842154,10.980107700683098,10.859514100247578,10.635265662022324,10.538526644583229,10.433385152486567,10.327042043337373,10.411064529777228,10.320061174228814,10.46703027782772,10.398401127270267,10.51030350021578,10.441879270707796,10.377767616962316,10.400997517985598,10.319217634640275,10.335610111197791,10.39704017975222,10.42035997885346,10.401007019086071,10.35750684360892,10.379315131457044,10.386160186062673,10.420282783271732,10.393893541522656,10.452838309443068,10.418793381563649,10.41352000141896,10.339914161359363,10.36875759490499,10.403141230981415,10.47313485282099,10.436892155764571,10.406701989116575,10.396227777181876,10.446750466116052,10.508749453064803,10.525967457440284,10.475613336089399,10.484354882745041,10.473414753448571,10.428104384612357,10.432570175843134,10.420169184612233,10.377949124181537,10.398496582063904,10.401146595735648,10.36112322403373,10.366022361465493,10.366022361465493
12,15.42,11.074799999999996,11.631396399999996,12.339865273199997,10.494408042029196,11.139660588523371,11.176945730249763,11.609737265764288,11.584881683949167,11.845669729440624,11.80948780243817,12.051392119674812,11.99330404466473,12.12351849096747,11.705251085653941,11.939280267257743,11.912277693360341,11.862065368637586,11.840404165574345,11.81686153230218,11.79304984036405,11.923620046110944,11.897431803713173,11.932231417798066,11.91276662392174,11.93934022494762,11.920124636624555,11.902120149706072,11.804128064616064,11.78607404557911,11.811511527260055,11.827221877405675,11.833185768018646,11.828640724570441,11.818424706456181,11.73167354055604,11.742738519934372,11.797897442135357,11.792228980503324,11.886551027010238,11.877686557497043,11.876313497824553,11.857148330915921,11.743662397679284,11.798807461714095,11.911064430400957,11.901243141792936,11.893062008382456,11.890223636332161,11.672086639970916,11.77702821405173,11.806171988339317,11.795745344654154,11.810242363275538,11.807900909095885,11.798203386368487,11.80544697959575,11.802748850738581,11.793562878320854,11.826200812415966,11.814976009166301,11.805891560955477,11.786390320028788,11.786390320028788
13,18.118,12.972487999999997,11.001433383999997,11.285031341191997,10.81740304453055,11.77378124569705,11.340762340019342,11.52204058133737,11.128511265182173,11.603796499149786,11.001503796722051,11.478309042341676,11.205960610446242,11.468618107249286,11.24437113109834,11.677409749839146,11.51312044284751,11.207618157677063,11.546226867950887,11.376646163345637,11.7811273935449,11.807654807377283,11.428592757393664,11.46236438191446,11.350478535401711,11.498499050552072,11.388220585681644,11.630492644597105,11.524667894680805,11.383354503630805,11.43049702210539,11.44463456081802,11.45000138801393,11.461749372745777,11.388155638427131,11.57818081363589,11.581000271194982,11.595055267127059,11.548899438120152,11.574096052729027,11.516030227727176,11.507036137043995,11.381496619288148,11.42695675451662,11.443322403198872,11.476637408699707,11.417464660525713,11.368173761296775,11.405072718728993,11.18565519210559,11.379760846726635,11.433666759952821,11.354943757434096,11.38199598240436,11.418812006509933,11.346291706347184,11.35863512293449,11.401750677073949,11.332540660824174,11.388209794876756,11.41272895569725,11.346150189716212,11.389353138388199,11.389353138388199
14,8.311,13.223632000000004,11.326344776000001,10.313675302888,11.078455176699931,10.40151854855224,10.32670358159479,10.631101816272123,10.527336478340475,10.376625597813321,11.29992742199919,10.938869284725245,10.83768131053052,10.650467420730362,10.968795896754855,10.650154755259297,10.867974707985816,10.763019287771261,10.71774234267047,10.948532771480924,10.881960805192069,10.703006216205155,11.126077892962487,10.96441047828065,10.921644880105985,10.80138940298344,10.765780995073053,10.732416879250424,10.87204070535591,10.823487792204181,10.789100377658752,10.790685072749188,10.79128664738544,10.8358114942642,10.710891206907595,10.683862579493459,10.68454399175498,10.687940831878656,10.675206719400476,10.681337344696063,10.760332935146838,10.772568936341399,10.943359041015059,10.899184679374457,10.82436190918384,10.672047689999141,10.755386736199158,10.824808161683771,10.81889331271367,10.74442142094743,10.609085621160903,10.571500936191615,10.686723410914441,10.667620517270784,10.662648794167158,10.767057574312979,10.757345459164354,10.750917040950203,10.849031031967398,10.80458875267969,10.800726397668972,10.778606690522585,10.772029443688927,10.772029443688927
15,2.031,5.623032000000003,7.900782976000004,9.533333559488005,10.03993918793453,9.305168154315107,10.399203789791198,9.545647003232494,10.997828245809037,10.388083925094023,10.06873179146103,9.69100376143314,10.697483415381294,10.368157045596805,10.266533110131448,9.898894524193167,9.853764008935123,10.27984208002374,10.189248818102577,10.124386884288832,10.022783671231503,9.843079459067168,9.800851327195677,9.80798593605261,9.968460470482611,9.924361419191028,10.07630704668096,10.017075993000445,9.983549409238428,10.173779587004223,10.133580129895194,10.067246588206554,10.042065355265523,10.0309436363576,9.905945045448659,9.878821749039751,9.86427828379263,9.791779109535742,9.954367422892707,9.826359869897496,9.811248032369443,9.808907288272335,9.776235182164898,10.210425774878303,10.132734388255127,9.974580622219218,9.955709009774836,9.939988956608662,9.93453502286901,10.245866361130966,10.0830501030193,10.037833702195146,10.010649192235876,9.988330595466932,9.98258661189413,9.958796946596776,9.948941352703583,9.942515763234658,9.920639384917028,9.904532630452774,9.901038499930962,9.99602761443255,10.010972421131523,10.010972421131523
16,12.448,9.323999999999998,10.991967999999998,10.030045984,10.523180212703998,10.316831604839775,10.666777001396085,10.491461747253684,10.407168258363452,10.307944816794738,10.532349507367186,10.426198090373584,10.373003866059214,10.318853719148965,10.518668836493644,10.419716699794543,10.551187431405227,10.795662313401893,10.7086548600452,10.834058187882668,10.725214696609708,10.661234967531758,10.780146749220107,10.723350199994284,10.807886892394501,10.688849606977033,10.772438171518884,10.709350397344204,10.7854644838345,10.88710365309428,10.87352992752262,10.848498038464825,10.838995548272502,10.818986597241505,10.772211932310467,10.717893362408843,10.712583682321617,10.686114927086791,10.67354320318049,10.628679079897799,10.672746177379741,10.679571938847602,10.774845917416002,10.58065208071936,10.556162299508571,10.506309268223806,10.55514308285933,10.59582165045072,10.586366720548016,10.765850849786368,10.71495102599235,10.700815417784412,10.761489401504232,10.754235443898216,10.743830031234825,10.798934280453956,10.795232411893048,10.782805785009797,10.834770446169562,10.789889512154037,10.78280995410542,10.832609325160997,10.798221059884868,10.798221059884868
17,12.572,9.305999999999997,10.446762,10.170981505999999,10.588921631485999,10.377104897761331,10.678601946359075,10.504528547830448,10.31319930806466,10.466797755116263,10.345859945931378,10.495011329553977,10.361518287235013,10.445516592320082,10.339001331303756,10.479680247431618,10.405024874565175,10.266200337359527,10.379184520828911,10.50601418766249,10.41397333640274,10.362062296292242,10.480723056885047,10.43395264212161,10.38113444172099,10.433715215119687,10.382295752160259,10.46112510508249,10.412942851509685,10.348602537488729,10.364166319726309,10.392868157569866,10.403763816782018,10.388014414797414,10.54261405442748,10.493925018740228,10.489359243684008,10.466598855028748,10.445259872203316,10.406955115526031,10.381058968331036,10.387847791426042,10.482606184186148,10.422181936818703,10.400429207766422,10.356147902325661,10.401904944279147,10.378820560226403,10.391979636865043,10.5631331844633,10.518581455298328,10.506208803655941,10.466729165957231,10.460750249293401,10.45181774779764,10.416622304102699,10.413733059494493,10.403640928078033,10.371009545804162,10.390818459891923,10.399543186052355,10.45116569277315,10.440811532923739,10.440811532923739
18,2.438,7.919200000000004,7.069955600000002,6.876979902800001,6.126792299226801,6.57366050802809,6.023617660460354,6.3820846590933975,7.123009568752163,7.042428918077016,7.254552460040471,7.166343445217759,7.062535848257725,7.019803486023931,7.211186421086113,7.1309756765576875,7.256140941376688,7.488890565356266,7.412896927653809,7.666302699705196,7.778604537722884,7.841942774364861,7.742937750097887,7.798584679844853,7.864682462010748,7.81844208292249,7.882065725854358,8.0280793597236,8.079416661492997,8.147970078402828,8.132500287854008,8.103971784111906,8.093141925191345,8.109035364014241,8.154759479913885,8.197639936036554,8.201661016228446,8.311706100985019,8.277600509470243,8.310370896224017,8.33369584919576,8.326508761648173,8.226191393658949,8.13866373791259,8.159653781843902,8.202382514606741,8.277094864314606,8.298530251621258,8.28436707011153,8.106043172783053,8.146137963945128,8.205272860233567,8.24125649300726,8.246443467035231,8.25419280623302,8.286287986077193,8.30079141010504,8.351451870234305,8.523929025348682,8.500655664120542,8.49040504146406,8.431699725510388,8.439443827431814,8.439443827431814
19,9.885,9.317,9.406176,9.495716088,9.561505069128,9.603882905072231,9.641271478697625,10.023131787870467,9.219036523659435,9.264322040050594,9.317079666646293,9.355130328980993,9.725878338714741,9.73192496184358,9.743558664743468,9.75246946886463,9.75936105648367,9.772176228722335,9.949204593514942,9.609609136278104,9.626132588101418,9.635451814929768,9.64842832055342,9.655762042616264,9.797473084996845,9.79957373095692,9.802734502911514,9.5896960608067,9.599736394739272,9.613143784186528,9.639546777697221,9.688237669587156,9.68922148123922,9.69137504494559,9.796215668821949,9.798967983088469,9.809726079139203,9.720855187952115,9.723317360132832,9.727521108769379,9.730513207702762,9.730976668079652,9.737445648020309,9.743347822099494,9.797972604768002,9.909170454020195,9.788687044939792,9.790324365175815,9.790892418984761,9.798044595141919,9.800479346477944,9.753155511706122,9.756715312890055,9.771228451638494,9.792911080928665,9.882713303905447,9.870717877297636,9.828817852156554,9.686166223704797,9.687955727691453,9.688743904780688,9.693257794970732,9.694599990405937,9.694599990405937
20,5.752,6.902200000000001,7.2711186,7.641543421800001,7.913710583515801,8.089026497075231,7.778201972964225,8.142729371721874,8.288043824026309,8.11559284399252,8.212187452253154,8.047354892952193,8.351382242800591,8.25260571757417,8.328559683038533,8.166236423007105,8.222696129010735,7.9706851238516405,8.13636955278291,8.198844857827067,8.262034166357443,8.171672936368575,8.227849943677409,8.15109859542341,8.27273284879732,8.296235260426183,8.202098555790416,8.23989500778196,8.274306577517375,8.155758168374058,8.178131861195439,8.2193921469999,8.2245551862649,8.235857079215984,8.263060652235584,8.185217772016282,8.194718118700234,8.18957734691973,8.205513686715934,8.23272233086132,8.185588606574955,8.18878784075523,8.23344275144351,8.13418504138577,8.182452265764983,8.280708245526268,8.230134080615743,8.247505801245275,8.253532766437804,8.329416276188532,8.257248620455252,8.23720663149161,8.170106052441337,8.182833628231572,8.201848626462182,8.280602410800627,8.282545205979027,8.289331389537171,8.22843543618828,8.237647517262586,8.241704927193535,8.264941713868081,8.247351121871004,8.247351121871004
21,5.737,7.887448000000002,8.774427664000003,9.795928690832003,9.701469742081393,9.64062420586873,10.118942186488189,9.457784083466395,9.428861368532296,9.6878147954721,9.649495537856971,9.889858336820554,9.314595369833063,9.463646745779407,9.44642159310017,9.68522803273486,9.661920175032646,10.026578317179318,9.71348897963753,9.686805596777829,9.65981726097116,9.7885958395762,9.759912855918238,9.86770255738477,9.63093586020415,9.62148139955925,9.755255587775558,9.736598386615638,9.719612041470707,9.884929275521584,9.841193770592934,9.760539251575226,9.75792155531735,9.752191418208861,9.739311632753639,9.847739972138276,9.829107752221862,9.736226135938534,9.728737743899455,9.71595256255807,9.782852463869467,9.781214906477858,9.75835788040579,9.897503565189558,9.803596011711713,9.612431535348652,9.68492290464168,9.677308215262771,9.674666365971193,9.641403722157383,9.742080417936977,9.770039774593481,9.863647700679458,9.83874110987674,9.801530663217479,9.647417396637042,9.646596561843767,9.643729385910861,9.729967880649001,9.725531169723158,9.723577045044268,9.712385773008249,9.737058072597192,9.737058072597192
22,9.056,13.033704000000004,11.184604472,9.945055435736,9.879305067096615,9.312952103306957,10.342777473567134,9.854526171263286,9.291419242827795,9.819410734315504,9.457020821898686,9.966152426831474,9.560418403562979,9.845250504227586,9.519267465906289,9.994081615554192,9.763301371545374,10.507156631647748,10.264549956697008,10.000871159121976,9.734178889574657,9.99776444954997,9.76679269817337,9.992758124529997,9.824161315797857,9.721725444218707,9.993093602782615,9.833358233082441,9.68792805315764,10.034227434659229,10.002879842616615,9.945070404662598,9.923125052639286,9.875086677060253,9.767109510133746,9.9930651153196,9.979753919973643,9.913397611174037,9.848036647006428,9.73644369418426,9.875515263994759,9.862556718202775,9.681681336038258,9.976654082596728,9.910344271357777,9.775359598945686,9.920972406966772,9.846767876048336,9.821023268792045,9.49688150036385,9.708536818353663,9.767316523806834,9.964110977664049,9.946478533753394,9.920135662550875,9.811032270987102,9.802522206445127,9.772796551000011,9.947593433776012,9.908069092872028,9.890660816500539,9.790963617721024,9.841818872396978,9.841818872396978
23,19.182,13.735447999999996,11.607556663999997,10.873477567831996,10.334117858868389,11.034690419356629,10.588782593582199,10.700290769036814,10.82889467829299,10.614905840169067,10.705608843754696,10.503027051223132,10.611492562510604,10.5001718451352,10.589990784904925,10.406787365455916,10.473098422452207,10.188406383362082,10.457592470577339,10.526159292225008,10.595509734691507,10.490623384242614,10.552574968261997,10.463587144245876,10.509886832764533,10.538017548778184,10.43234489947339,10.477332483092349,10.518291178667209,10.384985493269848,10.42206459481696,10.43844375508434,10.444661536308919,10.45827225940952,10.488865452924284,10.40185262388363,10.40569306601198,10.4248376700218,10.443695104971473,10.475891032242215,10.422807102629612,10.426584681321724,10.479312124706212,10.367419639717964,10.447138345122193,10.485419056423405,10.429350675294936,10.450645713814922,10.458033839532032,10.551055267727598,10.470721720231223,10.448411946469374,10.373718823914702,10.394951948619042,10.426674236927328,10.458057381004144,10.460505266242137,10.469055729378443,10.40216639187336,10.413684894346499,10.418758154769113,10.447812717209425,10.428452028188959,10.428452028188959
24,11.655,9.446048,11.441353464,9.910505366231998,10.205324959338792,10.395232389665411,10.030781481839911,10.19645177069224,10.387521588731557,10.201710120697811,10.325239760438496,10.146333696489117,10.285130996412118,10.185186018548457,10.296891881138773,10.130452692627031,10.209729152610425,9.949146779044161,10.032733586870998,10.12358050600622,10.215465675645849,10.123288911322597,10.202937887933821,10.123951813407874,10.182131644498375,10.217480485030414,10.122668707084289,10.177832633629254,10.228056324085859,10.107122676853823,10.117957818115848,10.13793936648034,10.145524669647939,10.16212889828181,10.199450675824766,10.1205727048742,10.125175986759578,10.148123346958183,10.17072649675381,10.20931760783821,10.160785573289285,10.16526821656942,10.227836951473503,10.124923473414563,10.147874621313346,10.19459550805263,10.143803597891578,10.16949393672742,10.178406973107055,10.290628043150921,10.216830457942695,10.196335814279154,10.127719747293614,10.133828868304441,10.142955895094614,10.180756997717248,10.183705483721813,10.19400454533576,10.133068436247703,10.146765820321473,10.152798757040186,10.187349385628263,10.169622939928864,10.169622939928864
25,5.834,6.799600000000001,7.4330008,8.330787650400001,8.584830537482402,8.224471737072207,7.906538996041603,8.103140018445359,8.329882676029017,8.160162654059045,8.302438828464027,8.137053426956935,8.293172511676898,8.199723956233177,8.323928935559456,8.16706341261921,8.253744115163013,8.006930215416384,7.900456634860982,8.008735063308766,8.11825095951024,8.03601792496787,8.129512992869543,8.058352090090587,8.125826710667145,8.166822869611133,8.080508423435521,8.143634120191843,8.20110656010532,8.08985255178037,8.074061583917906,8.096940783326973,8.105626079410339,8.124638192536825,8.167372237723404,8.095037698353979,8.100254585258917,8.178760766480032,8.203589354982832,8.245980031753279,8.200152411149968,8.205053953916519,8.273469687852025,8.175890900337944,8.140762536832874,8.193252898191055,8.146067840227234,8.174762686943371,8.18471811082171,8.31006353439926,8.24073375543608,8.221479885392592,8.15701792848699,8.147725856773043,8.133843501632406,8.176347414091595,8.179662719263412,8.191243080228567,8.134669246303082,8.149963223086354,8.156699370194008,8.195277284679547,8.17874834368679,8.17874834368679
26,4.193,4.761,4.671824,5.704283912000001,5.448876930872,5.284357052927768,5.139206564888375,5.04269349526976,4.9313836473894215,4.881173559366941,4.8226788068207505,4.78049032676376,4.726441216701494,4.706170450466837,4.667169496231358,4.637296817968783,4.614193383434405,4.571231658324097,4.5526983070662155,4.532555201870507,4.512181889758277,4.500691341726979,4.484691391957176,4.475648958806503,4.464908298371856,4.458382499210932,4.448563346740127,4.439363066257483,4.430986722004729,4.419801346070507,4.418213736648013,4.415285958071589,4.414174528281231,4.411741608470138,4.406273068258384,4.399661603142374,4.399041618332947,4.448450994057953,4.444619229147083,4.438077129189259,4.433420663734664,4.432699401743459,4.422632026870234,4.413446745795424,4.410140044608493,4.4034087032256295,4.399200529161117,4.395695120165377,4.394478949444385,4.379166549286611,4.373953885906586,4.372506254819334,4.3676595859392116,4.366960947595455,4.365917181909882,4.361594252362135,4.361257063857411,4.360079264410409,4.3560693620645585,4.354601737805978,4.353955330854753,4.350253358245094,4.349152584737379,4.349152584737379
27,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342
28,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225
29,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793
30,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506
31,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222
32,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.956,8.902552,8.84028508,8.79537597964,8.73784138951312,8.716263416711621,8.674747397041537,8.642948311027922,8.61835499885447,8.572622788971314,8.55289427231172,8.531452193062263,8.509765061478527,8.4975335192653,8.792501776263505,8.773204221199336,8.750282460793763,8.736355681734711,8.715400521510526,8.695766102736146,8.677890055243116,8.65401922264669,8.650631088088163,8.644382883943017,8.642010969523302,8.636818848858546,8.625148377637082,8.611038777930332,8.60971566159654,8.603119926672592,8.596623127772503,8.585530926450419,8.577635838847861,8.576412931331319,8.559343588215402,8.543769844686787,8.538163297016485,8.526750234808972,8.519615230112793,8.513671771200876,8.511609740573672,8.485647400290071,8.47680927308195,8.474354798897295,8.466137219327067,8.464952670449758,8.46318295442706,8.455853380566385,8.455281673805251,8.453284702088615,8.446485869238488,8.44399749641534,8.44290150642968,8.436624771781798,8.434758398379325,8.434758398379325
