,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
12,62.523,61.11397534228588,61.71119399582073,62.11724894509402,64.73133935110934,70.29747076450126,69.00710430256171,67.66034809959042,67.64145334747106,67.55485041783858,67.14885322551683,67.05138966200143,66.81742760103026,68.39963218722426,67.89849893713482,67.42061783425179,67.19496530030223,67.09605788291746,66.85562945312095,68.58975422127646,67.86865241127765,67.5390218851046,67.30183435164271,67.02283297819721,66.73557067018187,67.79017378161105,67.45148056859313,67.07357138293955,66.92867886265637,68.28397047218533,67.37236649655438,67.11810133099821,66.95990838385377,68.26451844783556,67.1574081510715,66.96977030648874,68.25064522300808,67.13315179641168,66.82074813449802,68.15082074758419,67.13420579590046,66.95695394026471,67.99029937391164,67.34924838939992,67.17780699370986,66.73053019242656,68.01715728707129,67.74797169389704,67.37043653730225,67.11715877075723,66.93603111183246,67.63979888167533,67.27992960566205,66.89440176994744,67.5358803072576,67.34820191171738,67.09594359298666,66.98110294472616,67.42263846989243,67.3787336313121,67.26459084138006,67.21263726198755,67.11319023607528,67.02270376431866,66.97581284643248,67.07528317879645,67.00933791740312,66.94703153166343,66.98862059473191,67.12847691348928,67.0992238842555,67.07423777596034,67.06584151587077,67.05216308263044,67.04426697296066,67.0197391271004,66.98024087289963,66.98024087289963
13,60.87,59.21804005647311,62.65048145876091,64.49491575561323,71.23762685960207,68.7944491084196,67.93397008614187,69.08427355979177,68.15755389391235,67.17896769740247,66.9842279093157,68.67786519635897,67.81144736126208,67.4938080958183,67.31896714675446,67.23751701119093,67.1387974724476,67.33982136716111,67.18241049673765,66.83258780953184,68.13549283157907,67.02226957229075,67.0178195541927,66.8454485458352,68.39306081253652,67.66308144305233,67.18156602753814,67.11843821925287,67.19540148677372,66.50061894375919,68.37576619558065,67.47043568540256,67.45809215845486,67.10348407537195,66.71146431659477,67.80203370016984,67.01842283057955,66.66819904956812,68.06777566541402,67.39840908283475,67.06949696484662,67.06491127382128,66.64743410149329,68.50919282797341,67.88508216231911,67.74110855170544,67.19341672929298,66.8021092718913,68.08430529552209,67.60787603776436,67.57268394717326,67.22676689084354,66.58843900300492,68.32276736085977,67.74709846802507,67.47364908365415,67.42715739181027,67.25680453961992,67.00650466516703,67.02909252050632,66.84252433515806,67.41381729531163,67.22977565602692,67.1732041853882,67.09374653232598,67.05009384574481,67.00944807627836,66.90459601056304,67.14735410619248,67.11752956669264,67.07256984079459,67.0307029348977,67.03534391664604,67.0124031579434,67.02260567490397,66.97737432509604,67.10910902550911,67.10910902550911
14,57.474,64.90781974587102,63.50513395662989,76.64366770942472,72.71980665716575,70.39535613334354,69.43254365042678,69.46056846572648,69.2802544227328,68.7565951939589,68.40199926979847,67.82848272679333,68.8690175413543,68.31797040445477,68.05831805412149,69.45805626198039,69.04125876837534,68.75565145199432,68.31359446297705,67.69196942656434,67.81502419243533,68.89793598889243,68.23968285740887,67.74686137072898,68.0799400394649,68.53371090402769,67.95041702667605,68.8606529623764,68.05628550099183,68.36026113138509,67.95480371195637,68.62199693232004,68.16463112888268,67.64750209782136,68.10540730023719,67.50188861403252,67.43874916825061,68.30508337509441,67.49066704556272,67.43745143599558,68.32776505895062,67.82312989580154,67.99878983204282,68.33921502045776,67.96191297730608,68.39047927314695,67.97764961908086,67.92720346504997,68.03712404632209,67.97683103432728,68.23271653604336,67.97233358915928,67.89031442536808,68.08097313040558,68.22400282757982,67.89887697421943,68.50506585661628,68.29627938436695,68.10532132776245,67.88846029212013,68.11834105016801,67.9113249978543,67.81553805632798,67.8526655604926,67.95002021093191,67.97824393921704,68.0047522091939,68.16440204788853,68.08586593339572,68.09077555039288,68.08473330857564,68.11528669142434,68.07022750017518,68.10503938407078,68.08254796943503,68.09649308536525,68.11830596161914,68.11830596161914
15,63.07,63.70770512525854,67.53018946035245,68.0203459582273,70.18370707824864,71.34649570322271,70.49894079252634,68.90450320979411,69.36743663832506,69.47581517811354,70.15701225111582,69.81056333968586,69.39383298857497,69.38136133379865,69.40308990656663,68.60298490423739,68.68725086566351,68.72294050120703,68.51846096513461,68.52813468750739,68.15557377523196,67.32181714675271,68.97149299150871,68.73255037210035,68.35015934146618,67.8070507536992,68.66418147197167,68.03125744445119,70.02508155536668,69.14134708429287,68.46502242482508,67.78381758681465,68.776466438822,68.43526152355136,67.53762658076856,68.05339694584005,68.50633150712399,67.68117550720648,68.02629473559296,68.41040946519935,67.50997772789043,68.41012055875082,67.57638713519567,68.09108195192712,68.50106686436354,67.64376062967773,67.96843391236384,68.60085147326909,68.04391284442909,68.6609815557091,68.29050970404872,67.96867943491908,68.99879062874786,68.18742214870404,67.66847468980836,68.16399805061143,67.74611946483417,67.99540473811557,68.06033064885237,68.3777654580334,68.10369442447889,67.89347704136242,68.0154753833291,68.26281191660779,68.12410126408363,68.08010682622695,68.26910015334585,68.11548255291645,68.03741978503668,68.08466692123372,68.12429458490959,68.05113051744877,68.14360389319101,68.11017774583314,68.10009675649638,68.03204497351452,68.06440672871692,68.06440672871692
16,63.562,64.35615544932197,71.12381067260081,69.40050675556164,72.37533355030814,71.04941961926598,71.1449924131462,70.48698400829237,69.74321064207643,70.96288443562297,70.09505566086277,70.58843912755552,69.92024906569108,70.57121394585376,70.11260120267211,69.8138371984914,70.52068247515038,70.01931065998257,69.91744931044505,70.6066303296019,70.11254497973214,69.71350214979094,69.85519758412646,69.58038020019305,69.57335177704478,69.30235710570791,69.11703893021753,68.89578644299411,69.0984719125541,68.7822890444319,68.61672592428488,68.30149767260482,68.37058159290551,68.07772100232951,70.05676495718897,70.14272362188804,69.52948551367459,69.14851892084471,68.97232342675251,68.47884252960485,68.15773623289107,68.02221525014482,68.74539867212872,68.11005185456197,67.87246614414306,69.39882984406363,69.23788268665099,68.8734610973548,68.5885956656694,68.17499446061514,68.04690420087724,68.68332399604179,68.10542643313562,67.80682436381198,68.45871615644492,68.34121381105079,68.16278139089981,68.03447039201534,68.37901910913023,68.30101157180316,68.18518924567678,68.0888707124428,68.59439962063088,68.49039807630238,68.44068319298589,68.42172490527325,68.34641236269559,68.28102283818018,68.24795011585236,68.19859561705809,68.15526009519499,68.12962341565745,68.11746266503506,68.10343207636944,68.09386728395503,68.22816573088505,68.18812719027363,68.18812719027363
17,85.297,75.41354229963582,72.67512744411152,71.53753582041703,71.25023133086688,72.56703336035582,71.56098184525037,71.45248878010398,71.27937748298918,70.44951051175192,70.27747679002773,69.74073950163233,71.22965531667737,70.49557739235057,70.05903743149018,71.0248087371723,70.47180393717564,70.02327694103394,71.05770330446516,70.21397585998558,69.73154645831046,70.81465333303495,69.92570943048055,70.33301069533344,69.8049130818275,69.99566401808596,69.88777788015639,70.27576426823708,69.20697444860666,69.45146929071123,70.19047292996342,70.41936261084122,69.80217437414885,70.1661553524363,70.21718377226863,69.64822274053842,69.52466288326568,69.80136942457862,69.70147391745965,69.59567820652939,69.84624595720013,69.75546752477288,69.63120711031529,69.51538079449485,69.43439045774208,69.59971486848742,69.5140632713014,69.4512227241071,69.49643046885643,69.42319003037305,69.55087917496269,69.52596289837663,69.42326785199984,69.67367720746712,69.71559207974605,69.65877181210764,69.7986308076262,69.75238838029696,69.61656223217409,69.61936077460264,69.71079461638449,69.72509668724592,69.59539826632418,69.57648071903924,69.62422738037674,69.63902285576025,69.62504343605212,69.67644995608316,69.74935249303664,69.73983926372453,69.73013963396266,69.75038683407844,69.74240062347471,69.75350144196977,69.77973171675391,69.79231259616722,69.78450125002907,69.78450125002907
18,60.119,64.177841287717,77.53688630638905,73.30219234271404,73.10071517832375,71.93180795610368,72.2646728379888,72.38521724954927,71.38157193359254,71.23125877060238,70.80339274103851,70.91683878604528,70.76789609115147,70.197709846991,71.19243470786678,70.21281305814851,69.68569997311192,71.17623103379127,70.42851795286764,69.6192208803463,70.30400910272023,69.19019810699706,69.58995568868495,70.3535413079257,69.8355478565275,70.11671310075135,70.48396895343967,69.68396296941826,69.98390315888041,70.32005560425623,69.56564770312677,69.98182477039337,69.71533998149465,70.32725095661992,69.34919579850188,69.51556730153679,68.90451775477354,69.39254236945061,69.67082270937487,69.20285228623827,69.64043978076099,69.9376191519531,69.40656136366704,69.8148292313618,69.40980871220877,69.65818018388998,69.27134624720755,69.46241245972371,69.66216141313316,69.92478699396197,69.87866314821132,69.92945097724866,70.2871341802524,69.44379535655517,69.59501584311428,69.75384365815613,70.05943736118645,69.85433611341068,69.89168349964449,69.7632245148858,69.91814693350472,70.02511358035072,70.05945486103677,70.1234419967204,70.10521050877115,70.12281147212083,70.16071552384264,70.24581752475486,70.15614366217622,70.18679671092335,70.14319840890884,70.17239033429715,70.19808252141083,70.21663636194668,70.17741267650453,70.19580985008326,70.22062204902961,70.22062204902961
19,102.725,90.25124481465708,84.61431392748608,79.35327884536542,75.22845223644693,73.35387927506788,72.61012086553654,71.47932462603099,72.4837248146986,72.10024111614932,74.44763330873462,73.4368187616562,72.0967671709198,72.85454825886663,72.18203044367988,72.13917024604025,72.30141518587695,71.57440333868007,71.69983311961414,71.9591967710873,71.65349616978762,71.61951128042203,71.02202851459347,70.55216605237729,70.62898568188128,70.2305397784043,69.70263246001058,71.60538357463547,70.78872056528982,70.30364491943423,70.25922491805493,69.77051406888138,71.21066737076058,70.72591477076938,70.56203681058936,70.14634604768987,70.87915750499715,70.31037433703825,69.73379399775412,70.87645126353429,70.35780820956217,69.89388073806512,70.62913371072011,69.99469462337892,70.67564313078968,70.15919358070228,71.09655181813625,70.69137807143966,70.24745936291339,69.83902926879166,70.62914957694021,70.36477062819633,69.79342573185508,70.9069358841495,70.55091046519918,70.2313510687182,69.94910145025446,70.35548336405112,70.15515007002917,70.80249878047337,70.61347095362547,70.4640625620838,70.29988465452358,70.19694456272155,70.47143000436866,70.43775787684392,70.35309452327402,70.24907425266345,70.24391610594493,70.19435672597993,70.30698000156846,70.26074345912518,70.21911540974835,70.19653650232085,70.26415082734574,70.22349966471927,70.18329601826841,70.18329601826841
20,56.69,79.29695035952263,74.61951695527686,74.06794966469373,72.64556297561408,72.7399969812463,72.14709948141483,72.81431101750104,72.28580725581116,74.19796502913873,72.26894240104582,72.22531177335647,72.30534479194868,71.56929815886981,71.47417300094476,71.68668084610576,71.41590612098318,71.3349237960886,71.64610018820504,71.23453519356458,71.10407178785546,71.36263874466263,71.12087414534963,71.25991749446571,71.01515556419483,70.71661983870491,70.51586989769388,70.17574665457151,72.265276152392,71.87523192144444,71.54523412425333,71.15942760374662,70.69956547505497,70.35368028108748,69.96614810204117,71.24876099352545,70.534671005637,70.12685924126764,71.44357289845007,70.83463434350826,70.45520879951056,70.11581172882752,71.86665032398146,71.36488870391318,70.88132105944513,70.49862326424275,70.0121731380504,71.09762299972861,70.59286892320208,70.28962854558131,70.01836299727111,70.67047538848392,70.24654693899363,69.73442061006372,70.6064110257901,70.29666491490548,70.09110780308914,70.76280457658233,70.53461874495186,70.26772905005421,70.13414055868958,70.39487604596141,70.27588504907474,70.20127729992534,70.09892363414451,70.18555187344558,70.39439927337763,70.31859649676665,70.28307210447127,70.24703510070563,70.19404481317002,70.3087455942032,70.27844799209247,70.26201467937246,70.23813536833423,70.20869666174814,70.17958203684962,70.17958203684962
21,69.269,73.90238323866421,72.67093254433489,78.24885165004211,74.40854708624195,72.69865049447483,72.22463102332023,76.05393376112518,74.24927505626314,72.72102290452953,72.12474690679518,73.55178882729345,72.31520117402053,71.99506788201157,72.74104055897513,71.784734070134,71.76639433773184,72.95737918776324,72.17547443237228,72.03770525477933,72.74462331381899,71.63109497301834,72.62291684069808,71.73818921606377,71.66143081487712,71.57391776570026,72.46874547411267,71.65228917112405,71.01616519173156,70.92563489982322,70.84904154312561,70.75949483495675,70.63634453556071,70.55644194682637,70.46691853020226,70.16740649529433,72.214112825774,72.07551383882844,71.51758180895614,71.36897635859559,71.26375240412484,71.16962932127494,70.59725323258697,70.49091688596785,70.39057436418653,70.30941687949971,70.20850802831983,69.86209175044426,71.59417014987625,71.50412773762665,71.43518306862708,71.1903306749834,71.07653211828047,70.93643077193015,70.61833674227111,70.33190853975148,70.28739746565222,70.07590028107636,70.94466831354178,70.88304013152474,70.84900513085114,70.7143715351624,70.685682596066,70.66769453623401,70.6448348690453,70.61460554619578,70.53859859217403,70.52122794515864,70.51308732410769,70.50482923515776,70.49334105293065,70.45183987977958,70.44503613756861,70.44134581174643,70.43547498894065,70.42886515226154,70.42232808124622,70.42232808124622
