,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
20,3439.323,3400.597238292275,3366.7482358140246,3325.164832468521,3301.962962106167,3278.923018408326,3254.222402679087,3241.229095279226,3215.8620913502446,3185.885024293535,3173.268372952073,3258.4930895678463,3241.96992390956,3217.508728214634,3255.152883997946,3262.68339520169,3255.991657057393,3249.529912231935,3226.4431813405586,3222.1380437057614,3222.5191229833936,3242.3190195113825,3246.6311138989427,3278.3659934104508,3279.42965441704,3281.4321313688606,3282.107933036254,3422.9610255109897,3409.29003698901,3402.475002137069,3399.0725951349323,3392.2780149342575,3388.8857939193235,3385.4969911254043,3378.7295445591444,3371.9848215185707,3368.614090697052,3365.377897606355,3362.013813708749,3355.2970621371446,3351.9438500750075,3350.1144455256913,3350.1144455256913
21,3437.962,3399.2493230508076,3365.410782559675,3323.833513301137,3300.6377518218574,3277.6038324987726,3252.907920366965,3239.9170991639476,3214.5527416101236,3188.967780387516,3176.315411642453,3262.743827144415,3246.2040263975005,3221.703604059175,3213.3694247221415,3347.64309617337,3340.7652078480055,3334.0914919595175,3309.692974586189,3296.4775423637284,3296.227578323543,3368.24665847169,3354.851213757553,3334.7772758979004,3331.4607176220024,3324.808226096476,3318.1654746815093,3304.9379266475376,3291.744741218819,3294.7158894191225,3301.6248985297034,3295.0381457565422,3343.317451610786,3339.975272159175,3333.3013342531285,3326.6492432939563,3323.3234450506625,3321.6451996056117,3318.325692406006,3311.6986342078867,3308.388358573679,3304.921485258607,3304.921485258607
22,3519.648,3480.0149645575393,3445.3712774568544,3402.801174892742,3379.0531926545846,3355.471534653753,3330.186847973304,3316.8863879054015,3290.916979914748,3270.3998335867664,3257.340539525791,3249.966267419575,3244.4352093829953,3219.942594586291,3199.644004429574,3328.2531276155996,3321.4142901012433,3314.7754965783306,3290.497394778281,3286.2628902517354,3284.129705597122,3387.793141900504,3374.2624942261805,3354.069309149736,3350.7166148405863,3344.01961578552,3337.793934951564,3324.464326295086,3311.1914908424246,3304.5806309442305,3301.385341313286,3294.7965366810013,3346.10623814432,3342.7625559061757,3336.084637423919,3329.4312764937085,3326.1037712172147,3332.7879014459977,3329.4585315445515,3322.810264277994,3319.571960013716,3316.0929857821197,3316.0929857821197
23,3383.134,3345.052195337221,3311.765558003544,3270.8538995337635,3248.0594368484767,3225.4064494100626,3201.1245745950396,3188.399551745167,3173.3078559096452,3157.125949523029,3144.531840638771,3129.9999989999997,3463.9580772149984,3437.7978126601256,3413.805392250353,3406.5070962844134,3399.5073473618454,3392.712287896469,3367.862720747192,3354.420833505826,3347.7268984806483,3337.711388975057,3324.4508827623977,3304.557706457344,3301.2706837508863,3294.6749299100684,3356.967400234178,3343.5622910617653,3330.211129337403,3323.5616774678574,3320.24254679039,3313.612788234356,3317.0847144461213,3313.7997847316756,3307.1813520339965,3300.5845393862805,3297.3159208468937,3374.4939889260468,3371.1229759371213,3364.3920911112227,3362.3487940201117,3358.825755252616,3358.825755252616
24,3231.005,3194.7287568881848,3163.111129617516,3124.211745258133,3102.906749291775,3081.85574131675,3060.850895874973,3050.0428418892743,3041.6598993554867,3274.430152264014,3261.3690276764087,3239.9710516169102,3334.613943652368,3309.6027549002456,3286.5082714902496,3279.4840472851893,3272.780471088584,3266.259746139878,3243.401651561226,3242.531451343602,3236.100457546366,3232.4348362400033,3233.124661294748,3232.4016669226967,3233.920862255774,3235.693651693124,3314.21006654339,3300.9776794066765,3287.796996197955,3304.6227251325554,3301.3190974074223,3294.726529145705,3299.1960926165593,3310.484750523943,3303.874791655646,3297.2827137601257,3304.593075046366,3323.8625189713193,3320.543164452348,3313.914364181608,3318.4832828174262,3315.0073183783015,3315.0073183783015
25,3433.92,3395.2530521423755,3361.454145680054,3319.930669174401,3296.7630460762557,3273.783456486762,3249.1606271589726,3236.1871291223733,3218.871633805644,3189.2216963694073,3182.077446892922,3162.006287650961,3180.0565073421076,3438.036263378592,3414.042360267827,3406.7436752736885,3399.7433518205553,3392.9477346252665,3368.0961278548516,3354.65382361108,3347.9487022016815,3337.9178156722082,3325.6300913633186,3305.7279243097673,3302.439313385458,3295.839428352,3370.1590131137245,3356.704607496113,3347.609323367112,3340.9666297287013,3337.6271220989724,3330.9595153258965,3327.6365688105707,3324.40311524176,3317.7662091243915,3311.144795069352,3307.8736522742824,3308.3209806220084,3305.017871641386,3298.418359304975,3322.7771329456705,3319.2972652441713,3319.2972652441713
26,3489.862,3450.56472036234,3416.2142040153503,3374.005485377025,3350.459690593959,3327.077301503348,3302.0065137714223,3288.8185781129873,3266.7443957719374,3236.273956032752,3239.3167362329427,3215.834785371142,3200.745898729832,3379.156255169821,3355.575106202245,3348.4017258133417,3341.521322947701,3334.842103582129,3310.416332744029,3297.1963858665667,3299.0972541852193,3295.575447578316,3292.315615612779,3316.1382059260422,3312.8232557201163,3306.3555926579315,3300.2276089972083,3287.0533204701064,3368.354250116776,3361.6239884307925,3358.2641714423617,3351.561332195648,3348.2102018634523,3344.869822661589,3338.195128033088,3331.5317091531497,3328.2036824439965,3325.1155907615525,3321.7972391707913,3315.163333304689,3314.4684349713843,3310.9983669161957,3310.9983669161957
27,3361.925,3324.1044288253524,3291.020475406203,3250.414327958071,3227.738861807985,3205.2185777536233,3181.0870818324975,3168.3904423431372,3143.915219567915,3114.6092951169812,3445.406328683103,3420.3930930127112,3403.0447761380706,3377.3449382608283,3353.779913075741,3346.6103962728494,3339.7346630098114,3333.065491937454,3308.7062072421686,3295.5119622816937,3313.1542028240924,3303.2318991374846,3290.4368960473216,3310.4526349154557,3307.1435532805403,3306.389825226532,3299.7922500139043,3286.617295921915,3371.9185082399167,3365.1798522369454,3361.8158413847086,3355.2741062057803,3351.9197210995744,3348.569159378475,3341.8888348928776,3335.2157014589275,3331.8814467574684,3328.556788310711,3325.2361785224,3318.593751040534,3315.6135332894933,3312.1428087947693,3312.1428087947693
28,3388.806,3350.6522854680375,3317.314089671704,3276.3382732161763,3253.495422273534,3230.8081539170917,3206.469485727822,3193.6821727465167,3168.7596625625542,3139.2460822792264,3287.3880077918357,3263.532939506931,3246.9870669113457,3222.474198323124,3229.4357215053137,3222.5443621287127,3216.0196347197793,3215.4651668229744,3278.6426396831157,3282.099631313538,3298.368733430542,3297.511358177373,3292.8843350660018,3299.4419458926172,3296.157011946724,3390.1241148678428,3383.347418681222,3369.83769848239,3359.9867803854104,3353.2733252314197,3349.9246239061886,3345.985629141,3342.641211511859,3339.300250300347,3332.641186996997,3325.98515230519,3322.660727152885,3319.3404864257323,3316.0306149393064,3309.4053100190426,3306.132790709024,3302.673911454372,3302.673911454372
29,3505.995,3466.5166394656353,3432.0074393145264,3389.602346724345,3365.9463818629824,3342.4568737193367,3317.2706065806997,3304.0218778167155,3278.15312335728,3247.580366789055,3245.707744597135,3222.1541311727065,3205.817420005564,3204.9910076671927,3286.69823394254,3279.688928036946,3273.0602562803306,3272.426248930026,3332.8450911189793,3319.561520722864,3312.9266787619385,3303.0067922287517,3290.022202183758,3292.879940286165,3294.896479345879,3383.398992993667,3376.6382490706724,3363.179365232165,3349.7514144906804,3343.059533276113,3339.758282742837,3350.2127843116346,3346.864362527323,3343.5196351647955,3336.8531428081005,3330.187383069627,3326.8585206865573,3323.534565165871,3320.221629600705,3313.5866315001335,3310.6545578686328,3307.1916307510087,3307.1916307510087
30,3720.837,3678.93833073516,3642.314058951742,3597.3102826790187,3572.2045284361725,3547.27398813001,3520.5432520404775,3506.482188213175,3479.027905541497,3446.575427854902,3432.8098157772183,3407.8880658673997,3390.6031805524735,3364.9971524338252,3341.5155601170245,3334.372729252436,3327.523126491489,3343.8635119586324,3319.385401033683,3306.1326471346233,3299.5244056140014,3289.637525871452,3286.4222626838364,3304.25192292796,3300.9569850050325,3300.3414629500076,3293.7468729685706,3312.4283638767934,3299.2030209755835,3292.6136392726535,3296.421815633381,3358.54876898593,3355.191723216944,3351.8393954937274,3345.1569256091357,3338.473271256843,3335.135958985586,3331.804474026601,3328.4836355525745,3321.838064729105,3321.493391664376,3318.0202642460176,3318.0202642460176
31,3565.239,3525.0928325768223,3490.000340124517,3446.879896215095,3422.824412662245,3398.9374552414274,3373.3252204813152,3359.853551950193,3333.5499595902293,3302.456578147464,3289.267308234575,3265.4537135939727,3248.9617735619927,3224.456867155755,3222.390194374828,3215.537561923751,3209.071321025836,3362.763849677105,3338.1360646377498,3324.8678073587325,3318.2272836668226,3308.305045671951,3295.8683321132667,3384.3149315239016,3380.9306765923775,3374.53884075587,3367.7950286671985,3354.379556538449,3340.988813174141,3334.3177547456057,3331.00065199086,3333.5476245635305,3330.215164938967,3326.8887407740285,3320.252676984221,3313.6183164699296,3310.30787115346,3307.0020742823062,3303.705968208024,3297.280442641576,3338.586997198934,3335.097044495455,3335.097044495455
32,3449.271,3410.4365514683836,3376.5032359629236,3334.827213390143,3311.5772827345545,3288.477407825792,3263.7436326483103,3250.7318959955,3225.3262780283408,3195.2669544936807,3182.5995036941367,3160.6513687341303,3186.4577658237017,3226.2749326073254,3319.537040520565,3312.4427045997154,3305.6387431012145,3311.9879414277552,3287.737202553758,3288.2946928109463,3282.039788442017,3282.425820786863,3298.7482893875263,3426.0340358494323,3422.6080598135827,3415.7664282210158,3408.938421076002,3395.323351024124,3381.7627394965593,3375.012334908306,3371.640247573398,3366.3968440914987,3363.0314352474074,3359.6732758121598,3352.9712379558114,3346.2818878281378,3342.9854219403096,3339.6484985183693,3336.319593019851,3332.7588710854043,3344.9901422143193,3341.492973851664,3341.492973851664
33,3502.218,3462.7928005198814,3428.32383735965,3385.9673970697813,3362.3407786990842,3338.897748158773,3313.7460400963296,3300.514771386365,3274.6803349070706,3244.19277876561,3231.247134307382,3207.8581508726274,3233.767557922962,3209.425009275467,3484.465517972881,3477.016147510691,3469.8709754304837,3462.934745329598,3437.5690189956217,3423.8394863890467,3416.995391175755,3406.755422800663,3393.149127568682,3372.841391404177,3369.474505012773,3362.741885996252,3356.0298219351457,3342.630586258341,3329.2927154002696,3322.649403287184,3319.340252883897,3312.8028826983823,3309.4997148156835,3306.1961901008676,3299.599525702856,3293.5210274209758,3302.986036393555,3299.6905603571613,3296.399764796804,3364.166297050975,3363.341937753924,3359.824368655653,3359.824368655653
34,3723.795,3681.863022029703,3645.209644549219,3600.170103298373,3575.0443972464645,3550.0941002078935,3523.3421506405557,3509.2699279710714,3481.79387321302,3449.3156224284357,3435.5390739906757,3410.597488151424,3393.298809711392,3367.6723558264443,3344.177034328383,3337.031053333204,3330.1770995035145,3323.521102967607,3299.199999,3303.253956997023,3296.652727348986,3305.9339037999425,3292.7337569135075,3298.561294522525,3303.3118302280022,3296.713017624377,3331.1009290321454,3317.8579663220635,3304.6184542825004,3298.02459995039,3304.5515343504394,3297.949621889273,3315.592954267384,3312.2834033131167,3305.672673524894,3306.915232587517,3303.6895963549296,3300.394302758575,3297.1014934558166,3360.6284511003983,3357.435120649298,3353.9227223678668,3353.9227223678668
35,3811.811,3768.887924764398,3731.3682039524547,3685.2640907090845,3659.544531680829,3634.004442438177,3606.6202181812714,3592.2154025470213,3564.0900351553896,3530.8442056872236,3516.7420517319147,3491.210940155959,3473.5033585452384,3447.2712256021096,3423.2127108492814,3415.894711377894,3408.8755456951935,3402.0615053283486,3377.1438946997446,3363.7466996683606,3357.027083757723,3347.0294238348133,3333.670213662096,3313.7257437553303,3310.416082011575,3303.803048018634,3297.2580520576444,3339.4634150218826,3326.134195860392,3319.4960402068673,3316.1891671666604,3309.5638651404943,3306.307662275354,3303.0067506130786,3296.412549861603,3375.5571466674296,3372.1849675207623,3368.823748553242,3365.4627138046885,3363.227490547793,3359.868852057245,3356.3529501014737,3356.3529501014737
36,3877.476,3833.8134895201392,3795.647436888722,3748.7491380919096,3722.5865077191793,3696.606467258597,3668.750470837294,3654.09749074946,3625.4873763303126,3591.6687828112863,3577.323795101806,3551.3530474467234,3533.340410162544,3506.6562806256347,3482.1838179879146,3474.739415348269,3467.5990082273456,3460.6673717628987,3435.318488330802,3421.598028226787,3414.7586755573616,3404.5254795522374,3390.928554026972,3370.634610781171,3367.2648821703897,3360.537417820931,3353.8219204137067,3340.6589336741226,3327.3227429041553,3320.6830729140906,3317.3642738411763,3310.735433371768,3307.427765938396,3304.126163172458,3297.5298506522768,3368.9383368468225,3365.5710095099757,3362.2199095004657,3358.866367590965,3352.437035130151,3349.088949095021,3345.5851808741922,3345.5851808741922
