,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
10,12.181,9.781211447781383,8.909970357682328,7.548543530498402,6.9374219456638455,6.329250158878026,5.975723729218935,5.472628814668025,5.144375381554587,4.678364747881084,4.558599587166646,4.3226623960045965,4.137768400513816,3.924248094833675,3.775236785722469,3.8097811625590072,3.7567379147520223,3.789787884981672,3.6990106660269104,3.6239531834483674,3.6216007945856883,3.609868492107357,3.5520846940901536,3.65060522740644,3.6566658841269883,3.5546373966715383,3.543821688161646,3.473725422952133,3.495016535953535,3.449594377077279,3.411728420426373,3.387709333979505,3.3508032666487386,3.3336616626941273,3.3233542461982837,3.3136268888308815,3.2789824366674543,3.2691278844494067,3.2799649962776347,3.2500022988514172,3.2195918323872204,3.282069699672023,3.252953371532667,3.2339972426520576,3.218903977215898,3.204519167337292,3.218776716108854,3.213222881750062,3.212691625164767,3.2110548786973108,3.2134996422976285,3.2361479038121286,3.221092745554725,3.218015709857704,3.2143678618261697,3.212363521610321,3.2115772449434785,3.211147232996614,3.211147232996614
11,5.036,4.45304133402477,4.283357882475981,5.143289224564659,4.838142884912483,4.440813249219497,4.278019519971724,3.9044104304460565,3.7707896058565935,4.146357886336097,4.098480517352115,3.968662650615027,3.8449893064027396,3.6766172558944845,3.586057557732995,3.528450498912502,3.4046815770680054,3.3540263002664465,3.315338302224447,3.286942100809021,3.2236367997840234,3.220283913468244,3.1704388695710466,3.1897910081508707,3.1723450460742195,3.129076501063832,3.088102080916756,3.0668313787248467,3.0496994966182287,3.134789561523818,3.1148538348928554,3.111453040694873,3.0952205294410473,3.1981052418018625,3.1947420514083955,3.19370285463812,3.1786831582603727,3.1788096698362422,3.1777202072573725,3.1754866679778875,3.1595539528464314,3.15238883570609,3.1327703771190984,3.129694875477805,3.250299076065177,3.238832741218983,3.2391930859211135,3.2365986164306695,3.2371046826413337,3.2547798687599663,3.251998288111725,3.249565836728257,3.283800326143778,3.28400010720768,3.282010504863153,3.295255034479197,3.2949548747866166,3.29484639185531,3.29484639185531
12,8.333,7.245160619739057,6.869917614856933,6.2845965294818,6.006406992621296,5.590626648248218,5.436644593482031,5.053498887342271,4.914958165149393,4.710126393584634,4.710109438499024,4.646539314465927,4.558606549324956,4.433595844781557,4.377228207496719,4.3544862999993805,4.262173099261412,4.242595542085159,4.220950217341306,4.2108280859618805,4.164998803094961,4.174453597573904,4.137397229525733,4.191772578877252,4.178962957100405,4.142587334260838,4.108817954121124,4.092608750143485,4.047986180494586,4.034090373148379,4.019637054015318,4.027234914271559,4.017345819316126,4.024430447690813,4.027555803591346,4.033649453020861,4.018401651888397,4.0249215750980785,4.027454019656067,4.051627438276328,4.046291136954725,4.056887641295019,4.043205150068305,4.050127265690195,4.0555179650103454,4.049775346829974,4.055069495053551,4.057667955835253,4.059136626527703,4.0601363404269035,4.05886474212621,4.064900828754423,4.058209355789552,4.061937864616287,4.057868022455083,4.057960872000759,4.058611443490279,4.058955803990269,4.058955803990269
13,8.465,7.38724171281265,6.947606886155635,6.284720684189982,6.0220643219189895,5.624123386821901,5.483977151470071,5.121700225908171,4.991068058090663,4.799333290909881,4.721385428497791,4.590529636723951,4.520268978126235,4.443230028879967,4.379922107369385,4.321305967381495,4.332561024166415,4.269085901449568,4.260626619597996,4.273639438578139,4.256968033843514,4.281808814803926,4.311364602418574,4.299599287119666,4.293238337799201,4.229401069367503,4.252510783895665,4.237283503259883,4.210569881513316,4.230909611016456,4.203929490642774,4.217096913403012,4.20617654078014,4.219899769779589,4.2140973021993835,4.223182994130611,4.233529102331923,4.247264246984389,4.251666604654566,4.284791706023068,4.303110802282058,4.273132429986155,4.281959576617919,4.292168721595146,4.2773314702889875,4.275275675503463,4.274388981829573,4.268716394038836,4.270372210325766,4.271898897821128,4.270483638248615,4.264659775828802,4.2717213732032695,4.275600905437815,4.2665610619138015,4.264365660513764,4.264044273020107,4.26450247668908,4.26450247668908
14,6.533,5.825618498526936,5.748932810090472,5.510114209138633,5.542149518003414,5.588787683133573,5.611496879409045,5.581938390219727,5.628049114257825,5.657282172511713,5.676027735832653,5.6668825731691825,5.629971766420696,5.650324245813099,5.67670009229317,5.694486772719812,5.739441287238644,5.7515152219608146,5.762680186852938,5.816011740128811,5.817510920873234,5.855672756124515,5.892765206304311,5.926971912391388,5.928528106020505,5.863253628123027,5.906574101681188,5.893454354841539,5.874816473719886,5.90184360789919,5.881491031847438,5.88474691245524,5.879314337009114,5.883388604494463,5.8721571954068725,5.883206156793162,5.884587105264823,5.898806839985068,5.903573258217559,5.920073228705548,5.939243923065129,5.926149020117749,5.93937714695543,5.953284372101618,5.933273685822761,5.932585432012374,5.932672735372068,5.9237120471179825,5.925382393105486,5.927351126860609,5.92609888513474,5.922206714847534,5.929302691435775,5.931180928602316,5.920051639782409,5.919033995253675,5.918307130681928,5.918456952466432,5.918456952466432
15,11.992,10.078511772336459,9.498986841757137,8.398983286981727,8.148843292462317,7.788870714434829,7.655851282234842,7.346909124119926,7.262868217915589,7.116784039990446,7.061794323310651,6.935520760623365,6.827974388617006,6.777914388423992,6.739258667928442,6.714744441276162,6.726785705390056,6.696855981280282,6.6798575937778555,6.700217512361534,6.6810251607289475,6.696701773365585,6.711342366099779,6.750924887093854,6.73666619745511,6.646651491260054,6.677481231957067,6.645748991958062,6.617814021883651,6.636608117630516,6.608959042673161,6.611080443586032,6.5969565194234505,6.599114712587289,6.586476051735844,6.593793703319343,6.594832806548877,6.601729358814884,6.604685762765473,6.6277663556714765,6.6431054837142165,6.619689978325681,6.629381781091615,6.636338597262987,6.615300400661977,6.614307070804326,6.609911589402751,6.601246860222539,6.602540865756742,6.6038842471253,6.601602867936635,6.597406752884931,6.603018191689824,6.6055919775816045,6.594130898411793,6.592625288829894,6.5912742871255405,6.591479331147539,6.591479331147539
16,9.279,8.31326677233646,8.031000221757138,7.630194254670299,7.529388862503067,7.370198392170612,7.3137788196562035,7.144579062657837,7.123491251294062,7.06353848789773,7.046934305887784,6.999512999398738,6.929882738951576,6.903196662041436,6.885863271183034,6.890101793411803,6.94516705251476,6.938950524262643,6.935211802380397,6.98513344690168,6.978037652374962,7.012499490529547,7.041097433930919,7.102792285971284,7.091057584628087,7.0165113139411925,7.055841351486151,7.03143400085956,7.021607621947184,7.044600008019161,7.021304382790543,7.029574315438836,7.0181027185143785,7.026783071814091,7.019008618258801,7.032754020812271,7.035425871515639,7.052101969417345,7.057592363579166,7.063475307629839,7.089444694942358,7.07647812319031,7.0879320405164465,7.10578719553255,7.089503019317648,7.088542104725616,7.089456871310682,7.083626508183758,7.085055192955897,7.086986002688458,7.085331632204496,7.086957484338898,7.093134753081071,7.0942836064817225,7.0841515753790825,7.082794973998405,7.08167817837826,7.082134356970545,7.082134356970545
17,10.621,9.882910305886243,9.32920015628095,8.407758919451865,8.126678239103152,7.65047164902292,7.491831577478372,7.369963234797811,7.232492577036596,7.034671007013837,6.952117985008164,6.813662450019685,6.6676494481742905,6.585200501814475,6.506868480818541,6.457593295533334,6.607317704645758,6.535755882373199,6.510005305032901,6.511005266516608,6.477372879150835,6.4840656453665275,6.495316055881993,6.524703716491483,6.506006801094286,6.520434914094553,6.537851213594867,6.487642327275111,6.548159183612451,6.561724003456495,6.569035053078343,6.560195375949048,6.538531769027849,6.534458526307097,6.5214993236618435,6.522835220294074,6.5179345448867,6.526524771253673,6.527221455429822,6.526633388911417,6.542630507520968,6.513565694452968,6.522858899770266,6.5194084195354245,6.491137439886242,6.4883396983796215,6.486546283502016,6.475114986786232,6.476047516728624,6.477478099690806,6.4735230490248625,6.466543189989216,6.470157544358757,6.4699410639140345,6.463169320239958,6.4605964357586245,6.459472971558393,6.459714155862548,6.459714155862548
18,10.172,9.594974130291003,9.201327149792853,8.581669510077282,8.431974632639978,8.143590563572104,8.219165753205425,8.221543593125345,8.115911263814722,7.972553891515417,8.074898277596112,7.952568340608262,7.819314453724404,7.76267748763736,7.702553432544962,7.695942913657231,7.850214707991952,7.810897974813732,7.808048620335472,7.837310663207548,7.803923663233215,7.768636266946912,7.739959284295214,7.792379638754158,7.777727828015499,7.820712527077439,7.803052085476677,7.761035411766915,7.874724330314843,7.864058393504339,7.872795352094894,7.837245960803954,7.814061967331022,7.7896330592962055,7.783479590057148,7.771462044728953,7.749672651570735,7.754582615197342,7.748719355246167,7.724837181540251,7.720295857311533,7.710992217124441,7.703259655208285,7.697610972251514,7.675568564143318,7.674886230772842,7.68305823944173,7.677600692009458,7.6771572273361794,7.674812018689769,7.672471027595496,7.674977674142409,7.670686448749651,7.667880327978892,7.671117880928233,7.670530214108908,7.670079757351976,7.669796992067306,7.669796992067306
19,10.102,9.323446722698597,8.928077633049595,8.147588691428577,7.92754866369143,7.617735630078927,7.605785737155977,7.617557510061095,7.5108388521321165,7.37410647346698,7.476083370245696,7.353985320750151,7.290466239613807,7.244829957040823,7.186823807477482,7.1666709585130315,7.321467063068075,7.532425307063376,7.681503401086296,7.839944981396114,7.763707629603072,7.853423044068504,7.951213384126781,7.895303625979388,7.828985959802818,7.83531847337607,7.918365447038818,7.840279163094022,7.921125944064976,7.975605935720302,7.968160510671026,8.032648719104708,7.985941577304096,8.040636151360115,8.03443639919118,8.004915627555931,8.051981624987649,8.026210850172502,8.010967415037989,8.185077087551944,8.149269463661685,8.074072012182176,8.044386129632,8.091109591608344,8.144657730442017,8.16572142970693,8.150800245590741,8.174472355526929,8.16929961677219,8.161943431027082,8.15483451014385,8.185772160074697,8.20272322193841,8.202223949839285,8.224596296555518,8.219718948396915,8.224517899885694,8.225710089315635,8.225710089315635
20,11.051,10.070817282222405,9.746367443192453,9.230544961211164,9.090315170782352,8.819340110665536,8.696823441373311,8.615235391770195,8.572658208954508,8.518709389680955,8.481228522191689,8.440034002183435,8.422246192636518,8.549955148697128,8.514398605159814,8.517519648244715,8.623961955959025,8.569603843637216,8.594270916185879,8.501728578388583,8.58471874491902,8.513461038416681,8.454179597038454,8.743580967569788,8.669627923760064,8.637278215928394,8.644252292064746,8.618690468172787,8.691789726782506,8.656932792682579,8.645584542495321,8.666256034034175,8.651490132414848,8.669645518722751,8.682370169369861,8.652901073798281,8.670523195906929,8.680957948102478,8.665659714459471,8.759916313498769,8.774302068624731,8.75846734445218,8.748934425817477,8.69374436066102,8.721766526293509,8.735405584962642,8.738207089339541,8.746881695382434,8.744899803608128,8.73784896920157,8.73445121507191,8.741870519716564,8.72443281451898,8.732747458175604,8.744027379031095,8.74029676613855,8.743991609610891,8.74433163802952,8.74433163802952
21,9.02,8.85071284817606,8.764871149444044,8.843355229857542,9.010968156802795,9.083241437655769,9.127123056896364,9.26027827880596,9.327556388179291,9.40390738810078,9.361831253409337,9.375545364686701,9.43601788857283,9.5632088319153,9.591027245167957,9.562122348198729,9.66846356917154,9.609020236616946,9.630088310835966,9.501588200317281,9.576386316337278,9.480834887073673,9.455759638350752,9.647892843428863,9.660680877081342,9.652163356610542,9.639517907877329,9.643548373380748,9.658588206821738,9.644016651673205,9.6438126372932,9.624658399801605,9.624729433907804,9.612003124091647,9.623657937842115,9.583747890262341,9.60067226514636,9.632690253554545,9.61223589891278,9.609344028520363,9.66810224133559,9.62698888319648,9.61023749680024,9.537633732924856,9.536183548789264,9.552504352120959,9.586555584868753,9.582598089752016,9.585068148794603,9.576253139328777,9.576837278489897,9.564537311961576,9.555811013971228,9.563190632032232,9.566511064323015,9.561439850022635,9.56236380732721,9.563797663548122,9.563797663548122
22,5.968,6.92897752079511,7.3301416778077435,8.125285495751832,8.628182889487663,9.132263745492892,9.353253069822538,9.812422781392645,10.284999266597566,10.525508848738868,10.580972591060075,10.733167302205716,10.871465702106462,11.07488958767205,11.153618038435615,11.44523258583142,11.599213703082333,11.843403974620337,11.863246138084666,11.949681738902918,12.002483310792934,12.06803477138185,12.01732485661038,12.5764045055098,12.548471739545274,12.518353487503385,12.468552747778514,12.42159258658696,12.56808662867144,12.617422519524512,12.600893625659891,12.663287667899507,12.628269889711063,12.678923763883029,12.726513335671909,12.725747918567249,12.723460443216943,12.802070592804307,12.80124122433078,12.945831746195905,12.974648702287995,13.034108452010598,12.987023972725742,12.976109445908987,13.029263954468508,13.030976639627102,13.091059805558988,13.108662196561765,13.073973017191332,13.071538295983204,13.06459406122147,13.088014374410784,13.059730715425598,13.081810676034456,13.098863992706548,13.098799822832985,13.103324852364677,13.0935080202614,13.0935080202614
23,2.84,4.440926189085154,5.801948973134586,7.508326153109679,8.007557316054553,8.479544256184912,8.680740594539506,9.115050626512256,9.288656928657833,9.564519091189005,9.80236895005352,10.418685152735046,10.499958362741593,10.6530984562497,10.707488057595507,10.813474834022733,11.046841133080706,11.084235331147346,11.1180303770577,11.34322959147503,11.380960430864421,11.323716673645269,11.28227755332441,11.725887046257577,11.675023715166816,11.658761720880175,11.622896954734777,11.900713725439207,11.900910241470253,11.864016177973017,11.855935755330286,11.999454359058209,11.966358095188552,12.120616166808897,12.13516177534511,12.209285753218875,12.238128339710448,12.26615205438054,12.243670217459007,12.323500719306564,12.3687393394038,12.304929325802528,12.261148870127421,12.173624472722393,12.172522970370258,12.201233020290324,12.238261058431386,12.234227131893949,12.232509418642644,12.223046015427261,12.216890605704672,12.208074394915355,12.184101426531692,12.228013694178975,12.258301933687765,12.251679827434893,12.254431521199805,12.25508552222678,12.25508552222678
24,5.525,6.631184046228011,7.5675988559917275,8.100213969232533,8.629933033323278,9.006423835738042,9.139086289410171,9.511394022136978,9.792983297928833,10.79429122048446,10.87860999261745,10.954083654552845,11.320881796399426,11.477463623108092,11.527461072934917,11.565340493858882,11.742657515002117,11.718974360203164,11.723641891166778,12.01539901899771,12.016300643040333,11.927415792666276,11.859332530490033,12.263277433104003,12.190308924991998,12.409106395597945,12.343523017017786,12.293010971860669,12.317337580932604,12.293484987893647,12.41218390738306,12.618845651362744,12.738940083554732,12.747573113535726,12.776573497030856,12.73072000530585,12.743774553951107,12.839527005814453,12.811664669475713,13.10483215464674,12.77665362394856,12.693605438998244,12.736483080493242,12.791059312042483,12.967195328183768,12.97751483819118,13.004653136009834,13.010683962810543,13.021951879066489,13.034166263548984,13.024580252585787,13.016994869565085,12.992888094061676,13.006292492611145,13.048656222934044,13.059372699524188,13.060789916635832,13.064658559267372,13.064658559267372
25,9.361,10.281337907699871,10.77041958149822,11.09243524437965,11.447673861828479,11.671718425170244,11.80285113333007,12.112117605087773,12.225282075418647,12.401167923241706,12.556482679045846,12.642019778313408,12.724942874602391,13.010108365745891,13.058786807480146,13.224752973085344,12.525518047277728,12.721770482191953,12.810570172982318,12.835875489780118,13.04922061576838,13.070430181630638,13.169205969782746,12.146883502219602,12.213254660399844,12.308468038056425,12.475553585328964,12.540309857057768,12.77164120771135,12.82594583681646,12.848228813384956,12.943914306030567,12.960857100933547,13.038385434145027,13.087969426638422,13.086780495199108,13.140597531945536,12.97819484643417,12.98293926523876,13.1783040778979,12.88655750180918,12.983262519831008,13.012920704002159,13.00823845107385,13.092594649215341,13.12196566940728,13.012642270740423,13.045658249654904,13.04975928850486,13.049877817758349,13.052419233872588,13.096812393263578,13.113746536722873,13.051658210521593,13.071928149383298,13.072792144328252,13.086017189216955,13.089893950729758,13.089893950729758
26,3.658,5.850678264842729,6.780257996260127,7.949951275982985,8.91245992479743,9.563929564049156,9.852191036543152,10.575949536303224,10.823002749650122,11.144124743285508,11.290402505645059,11.482745874750298,11.62970521740998,11.905834170263246,12.029511632350284,12.509564548451543,12.722212954579462,13.175115242745735,12.525074126154509,12.618610763558053,12.941979288191634,13.29711256636365,12.724373283913474,13.492069607075551,12.952389621287304,13.01669028175999,13.067895577872536,13.07443072939697,13.33739165278821,12.942958760835834,12.971088977741521,13.099573398977226,13.097565701386685,13.200735676317452,13.048716007823078,13.108244280016516,12.883253356040582,13.095015937675432,13.13091000338513,12.608142062415972,12.679412948966192,12.935233629914677,13.006845661333736,13.029467795954455,13.237106713036672,13.100578151933881,12.987061825570477,13.071496614050668,13.071233537807439,13.084807820814412,13.085534378580038,13.23182442145413,13.102632909410392,13.041900692227612,13.095083173753965,13.106705048601434,13.095499084620208,13.099582661207306,13.099582661207306
27,16.585,12.922524999999998,13.454521493833651,10.853022352223896,11.526351493937302,12.201463770095993,12.60215382382751,13.501973881516328,12.487479314832429,13.12763374530995,12.434328650798431,13.091480561736537,13.395985918608094,12.39806368515102,12.93411299669274,13.424073282118739,12.667532798038346,13.225335438712094,12.722210568991125,13.441569366962915,12.625172956339808,12.911804893753304,13.299215096143413,12.70479142390066,12.903502063685666,13.23536081012385,12.949791235468073,13.192523735009463,12.88018154877675,13.099848002317383,13.222738527884887,13.005297516665,13.131179896042774,12.965515715194162,13.093805784057244,13.294747303751608,13.143952476929273,13.047601337573248,13.157588742120534,12.88800664691737,13.053693729902236,13.34111737835313,13.084833383288242,13.456422195049067,13.101178527130685,13.009609343361939,13.119129982210767,13.044475530223485,13.054747012469832,13.099004369129135,13.11759259566834,12.984478146001784,13.066636654360481,13.124856223401917,13.07608530423097,13.112631291768654,13.102513475301091,13.097718916113337,13.097718916113337
