,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
15,12.676,15.22076744097726,14.441074348595448,14.947794393495744,14.20545241359983,14.108027127792692,14.761612608077114,14.271024232519796,14.193294744025533,14.162433855775493,14.123485910439696,14.083747176505097,14.096962859686684,14.545048110526475,14.549056173988689,14.924819196027073,14.675062025700107,14.604620708919347,14.559143781371525,14.745297234522239,14.71585594308882,14.642866810445598,14.626853764324139,14.57005906477362,14.871637620373672,14.730232081003065,14.680285492688487,14.584327178168348,14.784134410826079,14.703455735287783,14.629604571870562,14.544465982763345,14.822186068946618,14.753229615537146,14.722995345369362,14.684529052380684,14.685551210858904,14.701011649567922,14.664916957195452,14.645325510694754,14.560272070288466,14.798699648557674,14.746567035453596,14.729777790050203,14.638927834013376,14.606373809968535,14.561687140188793,14.778566369255653,14.728101717483549,14.688990094446709,14.61798992075452,14.520243160698246,14.747423936617833,14.654581044777498,14.585344981807108,14.650416649802999,14.630820214601144,14.572594955334784,14.795361191857268,14.780806727147546,14.73406068811594,14.694459900494543,14.652097960505808,14.605206761098016,14.556857759268725,14.728115831509394,14.68898929283974,14.680075658473926,14.654241200590308,14.64619599155763,14.631337072855343,14.614950556554545,14.595512647987887,14.685434061538531,14.672026587644016,14.652827863471014,14.642074397378044,14.633904516098474,14.624576578392883,14.624576578392883
16,17.082,14.337093424962983,14.61965665044172,14.108323738957026,14.371890254874751,14.684661571595429,14.04037591211411,14.147838611992686,14.290827576799273,14.347598392475112,14.419245929243862,14.492348178314394,14.826831158587423,14.558419572713186,15.015187761981032,14.782456311184824,14.618505208935632,14.61906435658031,14.61942534240635,14.571607666164757,14.747396607589518,14.74072311321086,14.728290747415784,14.727960082411826,14.72112497482718,14.720729673925687,14.716263867326312,14.715853099499428,14.654482011935666,14.638133659606844,14.631958856558306,14.632494517127226,14.610825118569828,14.581263016523158,14.933993464618577,14.867768274473596,14.818513491197855,14.76294301760429,14.772474057961524,14.772613074632543,14.771645997339371,14.702858317917157,14.702724446339353,14.69029781317666,14.62700440523916,14.663759416360717,14.714212750255083,14.708552232793835,14.695388648834953,14.691962627253655,14.691874352058367,14.691752822576337,14.622440726845896,14.603823179711862,14.598186124629066,14.77541525740798,14.755891366575797,14.755350519157458,14.73641640423357,14.725654479009519,14.721473484483065,14.690084330342351,14.690041620405399,14.68999434400184,14.689945597820236,14.65372260628086,14.645758619515693,14.645798934359847,14.645915779195596,14.645952166300454,14.64469618776369,14.644773026686002,14.644864174061002,14.624339687557606,14.622997299367537,14.643307644493087,14.643359805194072,14.643399433973373,14.646257864119487,14.646257864119487
17,8.977,8.977,9.102713011281425,9.0970681975991,9.203027741808146,9.188629897749584,9.179537179466372,9.172381399691371,9.825621724207725,9.809378225123664,10.146539160702671,10.500154489567862,11.632086482920249,11.678685279800114,13.45843917687154,14.025464788046074,14.701006077695437,14.661166788512135,14.68362719742637,14.68399966026269,14.674699863095126,14.67365722640943,14.662044335721898,14.62143481194629,14.647351572594042,14.66280644266083,14.662136582516759,14.659917097163499,14.635117893609046,14.619557604115165,14.627875760043004,14.626260725095708,14.573692924278607,14.854307764483162,14.712065914202157,14.679609407384715,14.655469979386384,14.62319217250122,14.597796873598039,14.740207485337534,14.67869906486388,14.643354304272966,14.606986856326305,14.595539362307273,14.993553480626812,14.90482813354248,14.783035501062116,14.756851415392534,14.743941174478365,14.727658127046858,14.740500215144577,14.737257162388088,14.676001127939958,14.63066717827001,14.63240746785252,14.569690628013227,14.706248824181985,14.664313621475934,14.619778470157279,14.600298136828192,14.581393385446262,14.783393364321707,14.752717886698477,14.795189187180284,14.759712291681195,14.716690294386067,14.697417038137804,14.691053656878392,14.672610618001432,14.668077272086963,14.668410619390237,14.676255605893871,14.676991955363858,14.677162823337776,14.681628094575133,14.70130545344617,14.693588585832503,14.695109949372178,14.70645867403731,14.70645867403731
18,10.376,10.80463405976554,10.780140933224219,10.851798807006535,10.827559827311418,10.798795712230984,10.89044890152791,10.872273063123703,12.334429123311342,12.57938831559776,14.133094308978212,15.988764527077977,15.692815757990585,15.40745707396703,15.019313879163546,14.826358681496137,14.631508953261099,14.76135184749763,14.942113347302282,14.901959758411955,14.873765200884845,14.82103862530603,14.770752215514038,14.819363599240019,14.757350428281732,15.072769425318679,15.036008539428552,14.91420662521093,14.863478840095256,14.794656896606071,14.893898133194389,14.787197733928119,14.75335252114099,14.751981160820145,14.688353616411657,14.716014314744232,14.73658687480248,14.784646574501537,14.815192550431588,14.788594271097503,14.868504373414982,14.796451260788448,14.844456042140132,14.793283614554896,14.82150876164637,14.761137572365879,14.873599765228088,14.821307285742597,14.76735588684688,14.775286136857941,14.905543784175592,14.782104265927934,14.73443370516698,14.740332656287043,14.79076093289268,14.781457016254327,14.77512614983969,14.742926772140406,14.753314904247494,14.79945391715556,14.788617110460956,14.78743334569162,14.80216548811427,14.743809910291303,14.717176823816782,14.727229952500563,14.758622106343392,14.761756152265157,14.778585973574582,14.798347884549507,14.817099478221694,14.796622660312421,14.829625876845618,14.812619686064716,14.80094294834731,14.777112832225315,14.78722199219139,14.817054987847298,14.805402480398019,14.805402480398019
19,13.652,13.80037332838038,13.791894938423768,13.78561332242831,13.778806557548608,13.77072904889156,14.177534414133309,14.657129748440367,14.544843788691812,15.689081464290721,15.300316208730488,14.89267611846094,14.599451661803004,15.965410919676062,15.530378991464676,15.301056308619625,15.068496235921433,14.951228545440904,14.875520502102052,14.840722497764895,14.80953928619225,14.740675963418296,14.799640653382257,15.018954368144236,14.963654373165365,14.830169842964617,14.783021075625113,15.033805478667578,14.966360426319598,14.875302614727056,14.805212268062592,14.66550683153995,14.740296761902314,14.760379718541238,14.744085874169668,14.795347403849524,14.83347301027265,14.773821523322969,14.927772150005513,14.897001499097973,14.756710128122634,14.801382604832279,14.717629857098265,14.771450696518777,14.732980524124411,14.849643742705846,14.739840921798912,14.794563280346768,14.785381446737148,14.845004545203539,14.728992221975245,14.752044434794563,14.788679366518823,14.928788373903343,14.862576262029249,14.804896121108632,14.77435187621011,14.874465340333403,14.803946592485957,14.74671747968573,14.797667445559508,14.776100070536524,14.823784368506598,14.772803253171947,14.870847501020299,14.803518574288052,14.759692993288105,14.79333447927853,14.898584258513715,14.885327324339094,14.87115562750032,14.853195786891334,14.821118518742937,14.806306963109229,14.796137098937425,14.846332766877838,14.828680453724198,14.815269214824273,14.80511447680258,14.80511447680258
20,7.617,8.40832441802869,8.363106338260096,8.32960438628432,8.293301640259237,8.253533965769147,10.037619809096519,10.764703660763175,14.726766292171815,14.715380972966779,14.94076294093161,14.789170537318537,14.829957198235107,14.779115837631487,14.88127894200577,14.761240209043626,14.954465973787268,14.890308724486516,14.848590530863719,14.819951242130253,14.799841655514305,14.943380489209263,14.915952479080275,14.868828994596184,14.82360195379517,14.751315118732675,14.80310557124036,14.724748336891981,14.794288107761627,14.833722299388786,14.795178452417089,15.228940362937145,15.184575915443556,15.150372191288326,15.0473713929402,14.988919953751353,14.945446874050123,14.912029173098134,14.88237521492369,14.865407683768362,14.757119111528318,14.852011277133121,14.805575971134653,14.77201061216843,14.788450281869977,14.969515430386085,14.908312270178172,14.873574863820606,14.818488228148746,14.79999,14.925075660933114,14.799463460628205,14.85014860682901,14.797781512857286,14.827525024368338,14.795802231166508,14.792341780927256,15.010643189442893,14.955336981943795,14.923160439392852,14.900783347657155,14.862031814939957,14.808445651215198,14.76616739513921,14.935380419443163,14.882947617805982,14.858549355331538,14.851216928104893,14.82996529553872,14.822691785990806,14.814972496829315,14.794176669276487,14.830958894362215,14.818633540490064,14.810231850753969,14.79464618849039,14.810179335644118,14.802802123448583,14.790982293510595,14.790982293510595
21,15.65,13.136226098728862,13.2828402639089,13.389131375149757,13.506957596673775,14.156248846638842,17.283753872520254,16.687345067647986,15.891185705569578,15.623901669208493,15.373043686248952,15.34770279194849,15.200479939873034,15.00593548868398,14.889507883812366,14.74405046854582,15.199073715629206,15.150207478789614,15.105191784888191,15.08343109924014,15.068151446280375,15.079405013930822,15.046389522629166,14.999984381491192,14.951974830525952,14.898406094968774,14.876240167169906,14.771626794832745,14.90661218863435,14.864546389868105,14.824155528383503,14.904715200965152,14.849257795205075,14.806244604223222,14.69812615161358,14.785573071388374,14.865427124689537,14.830937914333106,14.802687672248952,14.785049152613778,15.149144449633296,15.077043457301963,15.0200821972702,14.974548201133175,14.908846309213938,14.857208083254688,14.813553961351337,14.768511199144713,14.840560747704279,14.816022815275298,14.773367520308744,15.093077276603816,15.020604844402738,14.950041679993692,14.918887058572222,14.869978177732703,14.855657209382088,14.793780715698201,14.898605085471063,14.86529610996656,14.835996488610938,14.794214846240353,14.893830938237619,14.842731969824515,14.791263900224942,14.874450842157088,14.848848764815578,14.83923002635365,14.811351959620145,14.803779575595126,14.798218319112632,14.861252303688646,14.84628937342971,14.833399635963353,14.830128802567419,14.815050005701268,14.806873784438285,14.799176903292256,14.851338990039318,14.851338990039318
22,11.987,13.083314037477246,13.157809622983635,13.105237481787993,13.519500030709722,15.01423959945162,14.223542235534046,17.15293251197375,16.357816636863113,16.042132298229742,15.660754751624433,15.403411213178636,15.120814255198672,14.989791719116724,14.78769911591413,15.26702494567187,15.11286634422956,15.120564137490446,15.081941807117802,15.074382910086856,15.065700709363515,15.030478336098602,15.00295375900884,14.964266408487742,14.92324637113751,14.946118305348318,14.913819337708501,14.807424743700683,14.764151482372492,14.979302588137541,14.944093709146891,14.873903935190192,14.83256662202377,14.788830011911408,15.141535238869057,15.11858937345258,15.101523456002006,15.070905244429463,15.04084254618311,15.019819675465577,15.097379399663698,15.032061997067979,14.989413067385188,14.94346669789602,14.893216497343015,14.853722486822841,14.829689598007567,14.79599108821055,15.005339965602486,14.980023366294514,14.921604998288794,14.948255793337802,14.900188461548877,14.829700201814667,14.785266471954422,14.927378344433587,14.906579220439635,14.858859199096988,14.845038298400622,14.816721617848149,14.787212130560174,14.860671914570688,14.840735409909442,14.838067915391473,14.798731988880844,14.958797315630235,14.928845605602454,14.921568468734439,14.900477084657576,14.89390893469092,14.886887565429145,14.902130422133558,14.880429730394452,14.869335431072397,14.868768628226118,14.853205687472666,14.841323362365621,14.834703909297513,14.84343919300908,14.84343919300908
23,5.539,8.25917768697362,9.332299511655727,9.164306250991604,10.308028979821403,15.487047655696704,14.699567705388079,15.368711054381318,15.381882905354015,15.441011967878561,15.138375403860026,15.344294731308798,15.179051063144012,15.094604941604606,14.949080058990662,15.070411022497579,14.918803651668771,15.015849672747857,15.025733306416736,15.03416309844292,15.036707640480625,15.02037083793075,15.012880387283275,15.062355185099358,15.080295780845685,15.25062843933984,15.215804027412089,15.128567027907053,15.071229935100508,15.062738857390414,15.071691613265585,15.080975631813425,15.068600536443453,15.021738855651739,15.010118258371913,14.960479794959584,14.923561339124838,14.931839735258215,14.957959032334223,14.941566980645762,14.848687945766741,14.798864147330876,15.051996410265724,15.015482300941306,14.961246586612704,14.918620172216533,14.927174427141168,14.924097978804824,14.863963432363011,14.844410691209758,14.818666910013023,14.713071882673061,15.048108111047597,14.991557157280553,14.944320249127015,14.939457379146486,14.92307605789744,14.871956154714631,14.825563556794696,14.833953437129274,14.810773556328495,14.802549857314808,14.757308178782035,15.058203545050164,15.014793605620731,14.957436876015558,14.933869727713843,14.931873117971532,14.926086327961887,14.927914458884862,14.925120855257482,14.90722906014159,14.89016788834342,14.895376946950936,14.899423623231044,14.893275961468087,14.883900985345656,14.885803545873658,14.888327436723486,14.888327436723486
24,5.872,10.171859056463392,13.974685701561215,14.02620284671381,19.61324549205015,18.37038978002304,17.342731955870214,16.82970437090145,16.032552849459112,15.716060299486953,15.468604455513004,15.084346939475077,15.108639426351987,15.364764234723259,15.972537528040055,15.731195482601661,15.486410234610803,15.362996575901816,15.494971457798764,15.439034015857663,15.399756544819263,15.47186171666384,15.401077426785433,15.301578958958006,15.439847875357723,15.298723110896377,15.27339071828389,15.29496509536302,15.308053258011563,15.295401340987347,15.418651322133995,15.269360745062029,15.380257770205437,15.34511122595811,15.350287991923938,15.33286701077209,15.30975089030901,15.405338698212656,15.34266968338817,15.349510830877602,15.325203863936828,15.311840936912906,15.309017976766215,15.305747885976954,15.380598586818362,15.439427294643213,15.322332728025577,15.419356825615093,15.343695069771876,15.345186746897918,15.381752929348155,15.31394114629024,15.301910559016987,15.287354135650745,15.252102646464955,15.254829892467999,15.250658006601238,15.32254526093033,15.306151951710333,15.398081295307156,15.391606076113158,15.384337241593649,15.367894602347555,15.364979255419888,15.365631823366643,15.306643875312313,15.316601218919226,15.33590733220028,15.39186239497116,15.415035423460008,15.399989999999999,15.397666550175956,15.395889811556447,15.43360777948191,15.417201190792303,15.383718301726782,15.382758842809482,15.406336248893401,15.39000297670655,15.39000297670655
