,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,67.159,59.87768783244708,59.23406180462404,68.19526435492591,66.52532745644014,65.38301401258973,64.15808155516297,63.55645219204439,63.04234230797811,62.50925949613809,62.00283639390921,61.49351202328582,61.02284830434354,60.50994019065038,60.859731028460665,60.448900956259735,60.837191764748944,60.84626638868053,60.604346714787084,60.39799741380429,60.5689373884577,61.22983168144123,61.06913823284082,60.84127472023149,60.676349021826354,60.54565397287333,60.910510486648064,60.74419197199886,60.50526831169328,61.547426883067274,61.41670736155212,61.151836375839075,61.15193045294806,61.037747303070304,60.89619258733955,60.899367185891926,60.81685822660597,60.829410584890496,60.830912744985184,60.83832365802425,60.8693840646729,60.73834357739439,60.742546685328506,60.72656145860167,60.73091478534554,60.74851840692342,60.751136462512804,60.788267044686556,60.584649672264376,60.99638628516946,60.99806642445791,61.01109689221817,61.02702411497271,61.03653124362524,61.08894708252148,61.10116433474097,61.037656377080374,61.03787683295189,61.03809319159961,61.03853029435827,61.0560730753192,61.02007449189032,61.020559637528976,61.04129539099965,61.042020429834544,61.03315743252202,61.04979030298734,61.05878433822529,61.060875298806174,61.060875298806174
11,63.697,58.886378823138486,72.66150682964528,68.52676469162493,66.93643186920121,65.99414759237077,65.08105378805763,64.61696934034055,64.22039560867285,63.809186552921545,63.418542245784,63.02565996021141,62.66259970175999,62.62375603540607,62.67270804842674,62.39426301846741,62.328421635151265,62.76760848919182,62.59996844308243,62.680668008944586,62.709436143177875,62.7569837682632,62.83992627919731,62.95753886421988,62.77601504335747,62.84573318155386,62.87434405351968,62.758435451654336,62.73904906657266,62.70789707971,62.62166578347318,62.75901668484419,62.662334163482484,62.72223868213807,62.796503292269755,63.002673886212364,62.91213235821479,62.84687986998863,62.95514446162957,62.91627912758323,62.75338785175093,62.662834600581405,62.80391427153372,62.839432106891294,62.90459107609623,62.768637603770266,62.91493876709748,62.85514369870754,62.96194211453952,62.79472556302776,62.94662195064865,62.89281182408739,63.118511602519014,63.06379403947048,62.97535800463369,62.90389489134933,62.835348693399986,62.86421775375046,62.88749807506867,62.934530596199366,62.90521123657258,62.86631700754934,62.92496669956725,62.89041433866557,62.995068104035326,62.9575192517206,62.92969123253664,62.915316033019565,62.896065408169136,62.896065408169136
12,54.86,64.93064659241983,61.29625398605562,62.83007581117584,65.06796985354902,64.5705930370811,64.79350686875722,64.28035532127461,63.84185231800165,63.409366057641215,63.697313022576736,63.26860949148592,63.55127345604735,62.965988961629435,62.64994526164023,63.7695149240409,63.307200790845044,62.7658143827368,64.03953269381495,63.66480678448184,63.47083577861621,63.150242840974414,62.902932004133675,62.55224492585075,63.11602132967368,62.90795093362444,62.71217693961687,63.418015954126616,63.143336672424475,62.78335085389788,63.25695867610876,62.85228028371086,64.01067819433959,63.82790767145243,63.60132406924009,63.37789940659642,63.27316779016287,63.17484234690952,63.08734504435372,63.022480261865,62.78019424422585,63.225435794545305,63.02360537965309,62.91764376694569,62.6959532036619,63.17682693346983,63.04882181425111,62.959753884096145,62.63997219140654,62.906663222047655,62.74663352470091,63.20700868895412,63.10207188992144,63.0215863160653,62.89150331132537,63.33372791358567,63.244598875946195,63.219210368073384,63.19429371154051,63.14395535242293,63.10013653760679,63.05551961717917,63.0042794814749,62.95296726927228,62.86903057395141,62.98774805856168,62.94655801621544,62.96156410840373,62.93964893642008,62.93964893642008
13,54.032,76.98120940824381,70.64609556522684,66.64378289162133,64.79818716938236,65.47755519455603,64.53696730993042,64.81935876899398,65.16547348170164,65.59539957360259,64.89307097140403,65.2176124709712,64.54327776713612,64.67416315287913,64.80958620237095,64.36527167781679,64.56272135848789,64.79175433911128,64.4284298474178,64.23513053941758,64.21733551907722,64.38611623962353,64.49318482120341,64.83516892301732,64.53856480053847,64.64612001291262,64.73043358046303,64.45697479005085,64.49537356774601,64.22257096421014,64.02004735952741,64.20048655247221,63.867332017781635,63.94750953562182,64.06663486020796,64.16447046188574,64.26527621938409,64.45274488252923,64.49035049757981,64.44801081396409,64.91359461359087,64.67769752005564,64.76242390327684,64.8069055251859,64.68461778571252,64.46298009227043,64.51793797359974,64.69850047359633,64.83393069087055,64.65437406991276,64.72258581300147,64.5675482140639,64.61210153442444,64.76547242342204,65.07686923705722,64.92378111336471,64.86451726654721,64.8749746864438,64.88523775275274,64.90597191172087,64.98864407123028,65.03530246019726,65.05621371852283,65.15331943503807,65.19488241994546,65.13288107695044,65.21073587083148,65.17577882844141,65.19864953419892,65.19864953419892
14,75.719,65.76122062832484,64.15831318861122,67.7055809968308,66.70686281974832,65.94967191092259,66.16620571546846,65.85862359490892,65.59578567835172,65.50972319759367,65.96500885769639,65.87087587302514,66.10444504894996,65.97832032432423,65.81438931374572,65.65618001363471,65.42993001631146,65.24373918729066,65.04596370206039,66.15696180075898,66.057769945385,65.89382684387576,65.80356454140019,65.67557248274798,65.53615715466712,65.46314144589579,65.36549433459935,65.2287936855111,65.0905613684139,65.95390604880954,65.84594715470233,65.68984090252827,65.51556007514468,65.45382506879366,65.37729117317063,65.30182428305403,65.25796619786686,65.21382817709117,65.18434291448293,65.50715107742639,65.4013257239755,65.2930400014957,65.22451755648787,65.18594421508396,65.82736288949265,65.72142630110142,65.67565453566911,65.636041342867,65.51393276482011,65.4235055612838,65.36366199027056,65.29221779443249,65.25656808602204,65.22257702592917,65.2007202327379,65.13192998618463,65.48516822597888,65.47574067419495,65.46709459975715,65.44840114434102,65.42950966169366,65.41027409401403,65.39251190551266,65.36881126692433,65.35694039635618,65.32885605709484,65.30994831732674,65.30832864078818,65.30453926359047,65.30453926359047
15,74.172,66.17287983710136,68.91812115816518,66.9138267060519,66.97851867631636,67.15601030201522,67.31881632701408,67.50204546767728,67.71762418905604,67.82982851425315,67.8587765183264,68.07888282053513,68.2274937900109,68.45137316810015,68.46070487642073,68.4741090795456,68.48690761362796,68.69036268940347,68.69779021299028,68.49583012410183,68.54586791948375,68.55392600010491,68.58644191471596,68.59487753184122,68.63880705435469,68.66548261975862,68.6695553620947,68.6495192779645,68.64645270997812,68.44667791261965,68.43332012684853,68.39626668210535,68.37493581518228,68.36342455348394,68.36888180062456,68.35463404053809,68.37774525055649,68.36685392067115,68.38251270060047,68.32180126419175,68.37663773014324,68.45512966593763,68.44135708305593,68.43152759420514,68.30924298593914,68.29709756007314,68.28916720026174,68.2823038671735,68.25464635284202,68.2858409885865,68.28640730851275,68.27804898966214,68.27163685413058,68.26552305141253,68.2953383497735,68.31943140243365,68.26984522769034,68.26768756005528,68.26617625727395,68.26189696281848,68.25859704033353,68.25523701383472,68.2521343539582,68.24670089962963,68.26227254565492,68.25903761656406,68.25927467510706,68.26156981277305,68.2666126171496,68.2666126171496
16,63.794,73.67469931848368,68.3824217768152,66.56394118396939,66.46402469591163,66.41788379299699,66.87812811520605,67.6805503052948,68.69291433636931,68.80504562213034,68.11463021031533,69.17577165837056,68.62303573656894,69.73209132952785,69.31851118039943,68.70559378514788,68.12037106808522,69.16735862168443,68.66811597694648,68.52195811115993,68.76821581301132,68.3567198733574,68.77532659456422,68.31459992527247,68.35434672272352,68.70704466090088,68.4504421964373,68.4255607752999,68.68599032724114,68.40460120570725,68.32634860071128,68.16687669011519,68.07267807124427,68.0484145623101,68.28466196864397,68.24370298824745,68.237164669148,68.18954952069697,68.1852997531519,68.10852176834715,68.09478835134031,68.43663811408689,68.3978304227806,68.35536613077679,68.18335550860988,68.10759207530894,68.07060208451385,68.0508032924654,67.92686300279435,67.92042110697554,68.07865583134694,68.03955418936968,68.02105261165651,67.9924043337493,68.00366225941004,67.99822833389018,68.04043814958541,68.03072233566694,68.02361214880622,68.00434343307829,67.98881646007317,67.97910925851025,67.96449769068442,67.94002130475222,67.93676602624727,67.92755626976074,67.9780611892968,67.97177773325947,67.97068454666132,67.97068454666132
17,79.587,69.17843996010677,69.35021980919203,70.09387835841964,70.53926859598351,70.65888129658477,72.32515643841302,71.35460981550895,70.46655969110667,70.99203026973429,71.46641858754923,70.52466019919893,71.20060245054562,70.2119786810815,70.55416770374535,71.02213707008931,71.43595126197512,70.50730945533553,70.89098921661493,71.31297974348074,71.00758428218579,71.20808540933,70.78345633866842,70.99671789130079,71.21641461439242,70.85859235541244,70.97701871489596,71.19780497102226,70.76231842130242,70.87738065750139,70.89261241394199,70.93348484570905,71.03662202661658,71.12890523744338,70.77611660442697,70.88417279304907,70.92865872134512,70.9407972971076,70.97082064411617,71.0057521002157,71.109027940773,70.7526830331094,70.85197478081098,70.86295498410934,70.93357780716089,70.94822129686773,70.99210212996105,71.04591205026428,71.07659420676708,71.1298384995431,70.87123950877289,70.91492818470492,70.9659003294362,71.00023193572677,71.07887597195003,71.1203605094534,70.96367027960552,70.96616271328831,70.97467146548519,70.97960088061281,70.9982221450938,71.02509331969402,71.04258489528586,71.04870866915384,71.077400898812,71.10173353403037,71.0192291359575,71.02114953585382,71.03050282269857,71.03050282269857
18,74.321,68.0307170877662,68.23514335821835,71.50212169654891,70.44440838864894,71.28274523967409,70.78812985193373,71.52631680037348,71.25371767918737,70.71798480065807,71.84174455284773,71.65727566790255,71.20186954418149,70.90488922691199,71.35832798021791,70.95434616004819,71.90552222131065,71.4727027072145,71.14034519115039,70.81750366194728,71.00914660805633,71.2924307501292,71.09961839716016,71.36643955078948,71.11145766057335,70.95054592354789,71.11996662598588,70.86656410400343,70.8494857322341,71.09991728600005,71.03308426619554,70.90671591842403,71.15248338241399,70.97990461064143,71.20086743148023,70.98602111414866,71.08351743088392,71.0698769215612,71.13581978667762,71.06542200244972,71.29406849252344,71.1341457161265,70.93765280989433,70.92631904500855,71.08120691134762,71.01515471647996,71.11190331247565,71.00337370513046,70.88958304260251,71.01893305028491,71.04721037377887,71.14972285842374,71.04741846548797,71.12314027304213,70.9643397329069,71.06474846007858,71.0713463818202,71.06337502562678,71.08212639522259,71.06626710685757,71.10736335834643,71.05314905930811,71.09198959899891,71.08475158314552,71.14853519005904,71.09637870848478,71.09265296654203,71.09279239503628,71.11350752031741,71.11350752031741
19,73.422,66.27833078457473,72.0378227115816,69.66497962013696,70.56518715136609,74.3182636212376,72.80655751861374,72.3592201013906,72.75145101999178,72.80962574639639,72.86489112874001,73.37938709350526,73.38027989496139,73.79461210077203,73.08987017376192,72.90391228956696,72.55672232394234,72.56252571679497,72.43390309947503,72.43710333523717,72.24305277359865,71.84511063983153,71.85493548486158,71.41507450448465,71.3289104397145,71.3415618270046,71.1001842452421,71.01699934034602,71.26346798735575,70.86401761573691,71.03836412372968,71.40349839234361,71.00844969367695,71.20028935784532,70.98616680809887,71.180099093179,71.02388455147583,71.15867472297145,71.05261560145843,71.11613790396956,70.74900705752466,70.97815959557602,71.08734853784784,71.20531265416138,70.95772551708802,71.12968036396474,70.97468330894482,71.07306342037916,71.25456674219211,71.04786707035933,71.23371187768285,71.06862311732381,71.16081426664304,71.03916573335697,71.18262151496793,71.02191392014927,71.09481500607096,71.1176760241513,71.08756927642591,71.13300369283924,71.06697630716077,71.11592128112896,71.05359786062326,71.12482480678443,71.02227268190786,71.05114235069918,71.09787912187255,71.13332000373482,71.09999,71.09999
20,78.611,69.43709724069183,71.20093343835482,70.81754556863058,76.17183712655046,74.68619771422644,73.01855776458632,73.61930992530667,73.21983649327296,74.68924342166235,73.42707665465277,72.93344314547578,74.04339887938089,73.3482503167523,73.30891964961936,73.41825860188435,72.84320176824002,73.08970370046008,73.48173578293755,73.09032699152941,73.1183019363833,73.08989480390744,73.15045071522485,73.11818893064823,73.12021666583593,73.1218332291776,73.10405663464853,73.10624172751126,72.97038019406067,73.02028395870568,72.92289866550384,72.72443602299296,72.70062086818734,72.65832537109033,72.64265667061989,72.54601404777718,72.53745982035116,72.47955796506733,72.47398228073381,72.44272448523532,72.42385019162101,72.34366930183118,72.29757873235538,72.24782578760001,72.2367500118536,72.14647762095527,72.14005325681646,72.09332687558732,71.95135905736683,71.94417484635018,71.87099690878557,71.86569849255757,71.82288973274565,71.81917209009686,71.75295703112317,71.74842568239205,71.70664747886704,71.69544112979138,71.69464849896868,71.67240856738931,71.67072214925807,71.64843707348194,71.64689449033575,71.61859038694435,71.61615555406546,71.59367765628767,71.57104954082871,71.55936047046161,71.5586355828384,71.5586355828384
21,59.462,78.51178457446737,72.31987404105423,72.73305685483435,73.84639803015574,72.99429788933475,74.30949532401313,73.03706148304911,73.92526522136201,72.88603683176272,73.12151586378062,73.68663370335084,72.6699730905827,72.75760969428072,72.99658357083348,73.33984916302829,73.20271382486762,73.70608044401665,72.91119835154758,72.89575209561434,73.03727164843137,72.91404156118058,73.09806916282919,72.90162638210072,72.76028593201204,72.64760564136144,72.57374715903207,72.43530162304397,72.26984772108665,72.52255576366719,72.37052245705289,72.06069198072213,71.89523822549452,71.79158792284699,71.68102544645687,71.5273931967887,71.4851958788027,71.39620256833099,71.36799920578753,71.3155090068324,71.16944709327589,71.05511312543314,71.51381107140504,71.43562149207973,71.33641847868118,71.19519654661424,71.13418505935697,71.05423995347901,71.60348051173075,71.51963738330966,71.4272370639992,71.36119851152934,71.28499110556157,71.23679047955164,71.11919070316364,71.05645258904539,71.31780194160447,71.29943696146248,71.28747593973485,71.25105089667078,71.2249397258307,71.18479169206213,71.16026976125512,71.11404066059175,71.07394575225207,71.22500028366582,71.18772352977142,71.16846737032152,71.15537916754737,71.15537916754737
22,79.338,68.98725000000039,71.92736858724699,75.71517935973478,73.5417882965947,73.32086293800737,76.05943973482812,74.5553965928259,73.44726473630803,72.80105528752708,74.61895921766484,73.4532521280378,72.7133469885566,74.48092974926945,73.86333338777874,73.01389845616994,74.11650681548065,73.14674658746677,73.1851652130076,73.69394124208137,73.35470423224035,73.76245614207708,73.32019293961729,73.23401278008009,73.17200621260773,73.13951954954442,73.38796423152367,73.34520109233519,73.68435430443965,73.0587080882158,73.02903048801295,72.93577863869903,72.88853040156765,73.11222600616766,73.07838158441497,73.09943466239967,73.26130209374834,73.2369922568736,73.34647925075892,73.33472867091349,73.27315772590677,73.529767615649,73.11374354304822,73.09305789676489,73.06194675306526,73.01672308212568,72.98719427132069,72.97068611336456,72.62098444951299,72.598313763962,72.81153859576052,72.78132903419325,72.76241117151135,72.74029663113254,72.71778669924406,72.72758294884572,72.66846728639064,72.6629848148566,72.65760423633465,72.64673401811173,72.63497588235455,72.62752401340144,72.61645929901721,72.60267159945259,72.59143779823681,72.55517970772277,72.54423113367098,72.53857539743689,72.5349970523674,72.5349970523674
23,80.762,69.91931408909615,81.96857572084382,76.72178897236694,74.83970710621806,73.69291830927239,72.60780609402448,74.27064770460382,73.76531620994378,73.96059768594692,73.1475129415924,74.79948101399543,73.72702993416065,72.76530522151079,72.80411071744956,73.57878002096652,72.7678940364603,73.35187225150788,73.92801787800495,73.32901065080004,73.53092585667503,72.962488658553,73.21894425883585,73.24117369731947,73.24244439067938,73.50740053860602,73.15244165914763,73.46033431713673,72.97305090655217,72.97823989260938,73.10772574068808,73.09550645904011,73.47919538312297,73.16237385063108,73.30629483349877,73.59408792404113,73.36267013277232,73.40908129573837,73.25250906405324,73.33769495305233,73.51543486075948,73.14715057214146,73.08017375690531,73.1221096002428,73.28441439341576,73.2771265958877,73.27756792938047,73.38177066970596,73.25045216377592,73.40970393829829,73.12018004478661,73.12151469780814,73.16979780762107,73.16650453270704,73.36727333982418,73.54646302745407,73.3481392927518,73.34712503259212,73.34714006285661,73.34512700192433,73.34294950711752,73.39486446202102,73.3927038989456,73.39262369824496,73.49626508323873,73.38830709837241,73.38615332949804,73.38612709077422,73.41980877465986,73.41980877465986
