,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
10,73.357,63.291982294060325,60.69263019501281,58.7781333310853,80.2691992690183,78.46276213755995,76.93439561523216,75.67475550724501,74.07329369945695,72.95400912323801,72.32893087561541,71.55767926337217,71.0365744563419,69.89771805904535,69.17021007872759,68.50185970588319,67.87032147644723,67.62569693207331,67.2100861859246,66.6165425137534,65.99903965259138,65.80849050757988,66.07869180229886,65.668305784679,65.70613098749733,65.72720968072123,65.755751670569,65.74190222310494,65.7729173949391,65.76442955335878,65.78132211614631,65.7937740889556,65.79636284419209,65.81285406438727,65.80443586910039,65.81426019144763,65.8456686465016,65.84761496211739,65.85324229242772,65.86324271236427,65.91178934034514,65.86562936823346,65.86637850529662,65.87117160025991,66.01112483117842,65.9849467082916,65.96159201132782,65.90196086638397,65.80933496939761,65.90783630436985,65.89346460009999,65.91357145363999,65.91357145363999
11,76.961,66.40507611407222,63.660026980732944,61.55080977118584,59.96979909320768,59.618909772214046,60.607133415710614,59.895531719339054,71.33969769197805,70.26414152375165,69.66253877334145,68.9210520924088,68.42105104801334,67.32639213520669,66.6255858672895,65.98873493690895,65.39384764606605,65.51903030670519,65.12514663143837,64.56263191016961,63.98169580140955,63.83263042894574,64.01369072869835,64.15260802647711,64.21562002963495,64.25073446617522,64.29828181081349,64.28357407750316,64.33520736638805,64.34605264536955,64.3741193971695,64.39480817214424,64.39910935199522,64.42650927881024,64.41636352717995,64.43268150214871,64.45818929744561,64.46142899152467,64.47079583241072,64.4874417972242,64.52929724423785,64.54459858771048,64.5458402278517,64.55749573475742,64.74451879656309,64.7323416157738,64.75123357990996,64.72854936814352,64.87668702598845,65.02575559225765,65.01899794606244,65.04366414626783,65.04366414626783
12,84.959,73.301453551376,70.27517868095286,67.94051832046753,66.12139968421124,64.7668306348493,63.535515658268416,62.62232440791947,62.61988386306998,61.71048278479751,61.199999000000005,60.662599407443764,60.48636541870153,61.45189763942106,60.82488929660207,61.389945348100476,61.041348220880856,66.30599312426298,65.90195956558873,65.32494955244988,64.72721924195217,64.57665700023541,65.23167334696134,65.51630231748835,65.61195236710424,65.66525487184921,65.73743010269158,65.71698916935999,65.79535904586477,65.81271839896179,65.85531658970186,65.88671688813446,65.89324498518701,65.93483110520006,65.899999,65.92479081456723,65.87154976200657,65.87649564985462,65.89079556317435,65.91620817099508,65.85589032093917,65.89163942217458,65.89412615823235,65.9521183544931,65.91011578022226,65.88464915422243,65.9237617672356,65.86640854172985,66.45653999916617,66.41879840916683,66.40430949971666,66.39772046876669,66.39772046876669
13,64.992,56.21456456430024,63.16743876920619,61.091469208340335,59.55048013757987,71.53210325571318,70.1409782587841,68.99985212296268,67.5756236319385,66.56168074955177,65.99780735188438,65.30538945622122,64.90973847950032,64.63734481754854,63.971799988334,63.51261079668153,63.06034494297943,65.73598435036891,65.340240925413,64.78613324512602,64.20012710269546,64.04352846781428,64.1212933601671,64.1380066758089,64.14220797056565,64.14454920859538,64.14771940474397,64.13562883121102,64.13911670487094,64.09502549460127,64.09702115578847,64.09849221255774,64.09879804408926,64.1007462912846,64.09218279960518,64.09335327549617,64.10688407734074,64.10711342615535,64.10777653625199,64.11668474520438,64.13501034505215,64.17949514203781,64.1865153925236,64.48541620383963,64.48758929864162,64.47832405282486,64.5139954127401,64.60924101280091,65.29182042663504,65.27466691061186,65.26827763783228,65.2652829100685,65.2652829100685
14,62.404,53.92506077382622,62.358590411461755,60.29277067109483,58.862257299846576,79.4058122108007,77.85956310367041,76.58500453035501,74.96463940156163,73.8336528100297,73.20236573288102,72.42345336808343,71.89711364392997,70.74681651767715,70.01593246108621,69.3411875210285,68.7028240505914,68.43239143601525,68.01324111837391,67.41464249928156,66.78929346558489,66.59983745427715,65.71589517354195,65.69516929201595,65.67897809719224,65.6699552974929,65.65773781063633,65.64641796594893,65.63321207505713,65.59237493412982,65.58528118055277,65.580052179615,65.5789650744818,65.57203985811758,65.56198859678078,65.55788070740627,65.56832865480793,65.5675087226302,65.56948443797882,65.65501120068292,65.70334131104346,65.8073913499096,65.8533261107746,66.29252125838673,66.25128866600704,66.22692260575425,66.203514485502,66.15108088507418,66.06063746434226,66.02398841668084,66.01064037296968,66.00424200893238,66.00424200893238
15,86.459,74.59353550198222,71.50921990649088,69.13157477550229,67.2903686007038,65.77952736469155,64.50368958178935,63.45782577588916,62.12912505691696,61.199999000000005,60.783271660818606,60.21796379234982,60.07826655626753,59.73143562959065,67.1,66.45655454727097,65.84963080537008,65.59792994184015,65.24603312036825,64.75388889662817,64.17047834711482,64.02192563251725,64.29808357581032,64.43676686868297,64.54510716826792,64.60548151575536,64.68723250452614,64.68099461415892,64.76969322303253,64.78508968044606,64.83331154331813,64.86885720520782,64.87624712002379,64.92332330194168,64.91663366159888,64.94465582034691,64.96395808881343,64.96952782522433,65.04105807896468,65.6468226133389,65.70394480359776,65.89161769082351,65.95519032905443,65.9136863446394,65.87211345674126,65.92532542889758,65.90206392470216,65.84378221763627,65.8078855663893,65.79305571574085,65.78985333352571,65.78726404819236,65.78726404819236
16,59.576,62.260132811911355,59.736558091450895,79.67997048072199,77.54205493102826,75.79730652899447,74.3211327939027,73.10542551261793,71.56068600396246,70.48144265189136,69.88405283333879,69.145087828868,68.65555236577173,67.58905676296285,66.97901576722406,66.33916499142028,65.74969272914791,65.52525468729486,65.72114782467123,65.22753342013544,65.76874737880938,65.62117138426791,65.75758670891292,65.71890226177364,65.68868171749943,65.67184084066729,65.64903714356592,65.63879498966114,65.61410211848487,65.5834271269731,65.5700613188259,65.56020901389643,65.55816072754307,65.5577633995657,65.54547394378602,65.53770889402932,65.5375772712249,65.53753540376475,65.88453965876755,66.67548388415987,66.61476644118149,66.56813790471269,66.56153509092222,66.51971478543958,66.47850710165754,66.45534357363564,66.43199372227839,66.3742423522064,66.28258077810156,66.24738550789591,66.23381988311581,66.2275354011275,66.2275354011275
17,61.373,53.09003897483902,52.6477870781741,76.24168426324113,74.195877527776,72.52629893610334,71.1152432359834,69.958001816065,68.49296898979712,67.52967675845603,66.95320826779371,66.24783041399807,65.77470569211621,64.75064904137739,64.09059070882998,63.499999,62.980347498648456,62.79748640669205,63.99885515095352,63.4943485001,66.9580326237038,66.76716348336548,65.87662798613835,65.84844422572719,65.82642688691783,65.81415737622682,65.79754362100682,65.77354643549118,65.75562365789072,65.6957104212475,65.6860929066368,65.67900357200288,65.67752970497492,65.8232454294799,65.80192142092602,65.79616031106511,65.84490514872665,65.86213336183341,66.37350688823734,66.28650614700948,66.2265735268832,66.18103048323204,66.17456338018371,66.13369711689933,66.09415316394227,66.06870731987136,66.0454642026913,65.98835493701395,65.899999,65.91222190548372,65.89810631480877,65.89464050417729,65.89464050417729
18,47.782,68.71804379741744,65.88397508499315,64.04940720158183,62.372522318429844,61.03593179321131,61.35484130221705,60.444067911140465,59.333208134877815,71.65240431993492,71.03930090922418,70.28282442683033,69.77241746392784,68.76936968380754,68.05659472015324,67.40424341878054,66.78706614783603,66.52729866566895,66.14271966029705,65.66000388178104,65.39657729698129,65.26632046916937,65.3324353125921,65.22260446832962,65.13680389116861,65.08899016091324,65.02424710549539,65.00126451252649,64.93113298390261,64.86374898536079,64.8391824121126,64.81114590173625,64.80730236848784,65.73047265114612,65.71698165248279,65.70119655362556,65.88034739860083,65.98690202738027,65.93808119994729,65.8548446318262,65.9452447146261,65.899999,65.90211440009999,65.86160995601318,65.91346408069194,65.88795452181238,65.9311050508801,65.8737432978523,66.0384110776586,66.00386493876974,65.9900865528944,65.98363324423912,65.98363324423912
19,54.265,67.7660864865831,64.96850134646762,62.83276579874078,61.46469991756637,60.15828424638488,65.76745519678174,64.72521364205275,63.41643972508978,68.07059227030621,67.48788691674858,66.76891701961432,66.28587934242265,65.26953215465034,64.59526649314023,63.98312826866147,63.39884455199195,63.17066050369215,63.365836691965164,64.94954557039019,64.35595153881965,64.23406639863057,64.33107300186731,64.26807939079664,64.21886836794037,64.1914447462085,64.17690609418162,64.15916244790397,64.1434650118236,64.11482656940454,64.15242743762207,64.13617569362046,64.15795811048925,65.4027659040983,65.40511298638359,65.48292627503781,65.7648205036177,65.91333283160645,65.86468628524683,65.89039223745539,66.03739645394073,65.99179707976484,65.98551700005684,65.94420349069584,65.90437358186132,65.87864169253363,66.04856087913488,65.9908026025941,65.90518600988212,65.86810739284891,65.87241853945197,65.87120549759803,65.87120549759803
20,47.898,57.22809945214146,57.79812703949627,58.62349727472412,61.29844219468306,59.999999,77.6184293392038,76.34765509873078,74.73235518581937,73.60781065809269,72.98159455181523,72.21085835528748,71.68564456496269,70.54592121954596,69.81456731525994,69.14177793475578,68.50904957292732,68.23938810990569,67.8234035638312,67.2266709404375,66.60166679466685,66.41555531672819,65.56083075698204,65.4502965406192,65.36394648455197,65.31582654847526,65.49726646809518,65.48205090219939,65.47425525474084,65.62210898318193,65.82645512546434,65.8067828426566,65.94825657792171,65.80650236879075,65.81045700181043,66.3202918066465,66.26676058043375,66.24973301070328,66.20096701415501,66.11409759914525,66.05493359850801,66.00914754217557,66.00265852742136,65.96122718967617,65.9196070983302,65.89380232652921,66.11345085732744,66.05438570904637,65.96253155376405,65.92549623684432,65.9112224685486,65.90501844630175,65.90501844630175
21,58.601,71.84380149057036,68.87265390037443,66.58385775040726,64.80825798837209,63.376815949960466,62.166733235765534,61.199999000000005,60.249044012290646,60.29330678501074,60.14354209646052,63.186970233085674,62.7644330353758,61.84357415181695,61.22470471746207,60.664358723263106,65.53490897568862,65.2838642384033,64.89300567891813,64.33743091503831,63.75590898790267,63.643755360312824,63.930465834578435,63.89711397055602,63.87105927524947,63.87348357509854,64.49540749376521,64.48664182094835,64.62812603818702,64.9497675095586,65.56423332956574,65.66309522874218,65.8519156836635,65.90217713248136,65.86764619922228,66.54367787289998,66.49077551508256,66.47394798000867,66.42570863157938,66.33964585748632,66.27989202697897,66.23429089169326,66.22780696260409,66.18783957412131,66.14670434122213,66.12108990197173,66.09794531937195,66.03953594394851,65.94909187951443,65.91351857201781,65.89925711392621,65.93938968821483,65.93938968821483
22,32.511,51.44869744941454,69.05354751881067,66.75952765015151,64.9747588365487,63.54836909226143,62.321504290053966,61.353283867782224,60.11398472633594,60.08348867256482,59.93223157379138,69.04440356242262,68.54763366293217,67.45711815711948,66.75631474318355,66.11643208766093,66.0021121517832,65.74351245214747,65.35067284561869,64.79095904245177,64.20171754739715,64.11177648080462,64.76485812973024,64.5630130811024,64.40636351627289,64.5124741039387,65.36888274670602,65.36534139044538,65.69557097289834,66.01911485476612,65.87301113915112,66.47600086024381,66.45343250373134,66.31064620587256,66.27578810997971,66.19028075954519,66.13729163240697,66.12043649716838,66.07198845696662,65.9857840414552,65.9259323239308,65.88023377449795,65.8836233511205,65.9441613096761,65.90280891919076,65.87773595688085,65.97897377896422,65.92071679680488,65.82961754128328,65.88567279422291,65.8809865247498,65.93246302609732,65.93246302609732
23,64.771,55.893928588155084,85.94883231267727,83.08719570580556,80.85749501060943,79.03784094358406,77.49838940497597,76.23043195924858,74.61807834644937,73.49105961252829,72.86191964639711,72.08784242876722,71.56302204284697,70.41676689737153,69.68369582483982,69.01072159560835,68.3787415203153,68.10945344194985,67.69272324858781,67.09758086700892,66.55350200317952,66.36678879315313,65.49564356226351,65.52740520649404,65.58547402215328,66.68800284681062,66.44079173622666,66.39857618589026,66.13060456609666,65.93946959558133,65.79451757886773,66.82006313096537,66.7975508873682,66.65462037245456,66.6196898796448,66.53439598703513,66.48109420966348,66.46413962455186,66.4166360167844,66.33221658519263,66.27200847633402,66.22668600782285,66.22071213922207,66.18249040262766,66.14181625441715,66.11709963571715,66.09530117666435,66.03676096177588,65.94767030052597,65.91372382617594,65.90031998280443,65.89538535080614,65.89538535080614
24,70.826,61.12878452005082,59.974458555187965,74.68548625255703,72.68224671826287,71.04706955926606,69.66476915015765,68.52551295004929,67.08070059118083,66.08983277301417,65.52485278612058,64.83511084752058,64.3755088346342,63.370824144136265,62.955611411828194,65.19045869133738,64.5994789531753,64.34925547330641,63.95794489362428,63.41366377210197,65.65537189241805,65.50679330441324,64.93609085275483,65.38535300441838,65.49432504722586,66.90092604330987,66.65357306729527,66.61133329099583,66.3432078920733,66.15176552454359,66.00777622272872,65.899999,65.95551267274593,65.81565118185,65.79627192919325,65.80488542653481,65.81788672833797,65.82202226919331,65.85217852032294,65.88084778934528,65.8955090992639,66.21133553687706,66.20480340332337,66.16300980109118,66.12158818620904,66.09670168422093,66.07341724839907,66.01478657125783,65.92399983192479,65.88677823630981,65.95226677280358,65.9457654461263,65.9457654461263
25,40.268,62.89483611988132,60.45181443616933,59.775772671286504,64.0094521081853,62.622317526170285,61.42856781995305,60.44495582000208,59.63198079757845,62.85065386746322,62.33135202777625,61.68343616067038,61.30045747033362,60.51614184877466,60.677746962944674,66.97886669198871,66.37329712606194,66.11602302683677,65.7162390276604,65.15898947384312,66.78060344200007,66.59062577595456,65.70098245521062,66.95599568976958,66.6292219602641,66.44737834678486,66.20286299274244,66.16075447965052,65.8934623001,66.69564583463821,66.55095818660669,66.44327764177237,66.42241854626617,66.28029536197992,66.2455828066617,66.16082107765764,66.1082995314451,66.09159312746824,66.04396478394177,65.95932368241023,65.899999,66.20224401953132,66.19572359512937,66.15400490986357,66.11235415157164,66.08675624991625,66.06366557425405,66.00447245339555,65.91408788974601,65.87708602250544,65.96701405875207,65.9605257573462,65.9605257573462
26,50.517,79.58943289072852,76.29741985831281,73.76178493824068,71.799999,70.19732425449496,68.83535483219087,67.71678440383891,66.30421784551297,65.34432208337788,64.79382658434402,64.1096084180225,63.65290874563246,62.70771899335499,62.35811250754122,63.929534996954885,63.36151375327658,63.180398011286464,63.54800454635784,63.01217502438241,64.73465596342896,64.59102515657753,64.04214147316692,65.75980232163305,65.71686021612975,65.64083990592505,65.61111561830556,65.62011499923614,65.87762471810217,67.05872379578015,66.91838339101167,66.8118527216692,66.78940010713967,66.647560518358,66.61269714377381,66.52756714162958,66.47436778253004,66.457445775306,66.40851962818456,66.3215721788417,66.26148363585222,66.22446261094156,66.21800106468046,66.17665909087945,66.13531279955558,66.11051399456652,66.08774150295572,66.03501107106406,65.94744210859865,65.91094598767566,65.89937418885262,65.91134725143374,65.91134725143374
27,90.309,77.91502566157567,74.69285628992978,72.20828083777786,70.27712829735671,68.70152383935155,67.37720319932801,66.38179229955028,64.9846741489155,64.01172972020036,63.46937900465022,62.81046917968331,62.38708350631692,61.5147003380429,61.00676875401478,69.86788990444332,69.2242855848127,68.95202595068179,68.53016790261216,67.92595878089757,67.29507501649917,67.099999,66.2068928512535,65.79813265872706,66.20667421819553,66.03186856708278,65.79062089225837,65.81724503088259,66.41165652582043,66.22207871677591,66.08085424474733,65.97461701978159,65.95248246580155,65.81832268322083,65.79808905305767,65.78770600771009,65.78439184637877,65.79199217237945,65.78893773394267,65.8320207079104,65.85570801840194,65.86906629765186,65.88831589102207,65.97042310372072,65.94211585183231,65.91644165694176,65.8935837001,66.09154381450561,66.00052543285481,65.96357883222447,65.94932373835162,65.94327200597779,65.94327200597779
28,56.172,68.34652815955914,65.54933841490197,63.421166178312724,61.77641044873702,60.45721860197676,59.6022669369076,68.35340405899129,66.91809593613578,65.91479997005823,65.35455843111976,64.66575798526438,64.20690870354181,63.23938389913019,62.624422755223115,64.85754208781024,64.27715955336193,64.03796767559156,63.734505381447946,64.73356007957642,64.13980732873712,64.02094821178432,64.72628851362738,64.90293788607462,65.87247570830313,65.8576713970783,65.83777872418983,65.8564164265292,66.35533104523945,66.16548056232484,66.02310938272231,65.91767056575478,65.89574991962627,66.29971641163189,66.2675044624557,66.19132026422314,66.1491729065851,66.13342241899917,66.11019079042225,66.03056575176856,65.97240197163121,65.92680823910993,65.92256105828602,65.89282102083084,66.22206108011764,66.19634571331207,66.17354051009572,66.13042636404796,66.03960335602285,66.00273569379063,65.98861669143531,65.98215282976618,65.98215282976618
29,93.824,80.94817729760074,77.599999,75.01663355886883,73.00372911342514,71.36100201172192,69.97749522796651,68.83773595248255,67.38479250075562,66.36919984389333,65.8020918196883,65.10508575183046,64.64007256452479,63.62380244756238,62.96455502920271,62.37388635700669,61.86297830059428,61.68072838751755,62.106203310273465,65.64331508890993,65.03881823073932,64.91001531915586,66.04651128420426,65.64400523405631,67.10555557566377,66.92125076396053,66.67868113523521,66.63628611556715,66.3686007768789,66.18239973338972,66.04365528902069,65.94138294168938,65.92012060207806,65.80433381008208,65.78507132888234,65.83572541524762,65.9168926403249,65.899999,66.13663900066244,66.04945683322866,65.98920607883215,65.94314602111487,65.93674710651275,65.89570987784536,66.20853875084396,66.18281319449866,66.1605916570371,66.10185403597865,66.00936833026225,65.97266735364659,65.95872979436704,65.95239342138761,65.95239342138761
30,117.568,101.43301040848786,97.23707198349874,93.99959734602233,91.4770246638802,89.41835838175693,87.67658914359794,86.24106804365806,84.4159973736703,83.1403218101502,82.42798321310912,81.54906558396333,80.95514862566928,79.65716380900498,78.8274204846176,78.06569915211288,77.34504895608163,77.03883614012624,76.56436866629306,75.88677029003753,75.17889112641977,74.96018684373287,73.93978130943292,73.47708400485739,73.11562183045615,72.91425192167962,72.64150101699535,72.59492410741066,72.29926789052071,72.08882322231212,71.928440871772,71.81021862846093,71.78564031816998,71.62936506022768,71.5912954877742,71.49833653519867,71.44024471592205,71.4217693325998,71.36834370758818,71.27341482306919,71.20781038726952,71.15765758620154,71.15055572044291,71.10511688331829,71.05955900820837,71.03114944639448,71.0058967770456,70.94121726526129,70.8410642009805,70.8005332954304,70.78499392091234,70.77792932152025,70.77792932152025
31,92.679,79.95976772291984,76.65210426611553,74.099999,72.11198855052308,70.48957738678548,69.11690913006865,67.98559150052,66.54727434571417,65.54303873123534,64.98324925659193,64.29053874477933,63.830343682851726,62.824603411010216,63.158133380529485,62.65178299147504,64.66629545290245,64.41296868496694,64.02044653901535,63.46261102255173,67.51052518816047,67.31451108855462,66.39997082632769,65.99227400796397,65.67075302854022,65.6673622156168,65.61583797339298,65.6138426156433,66.6713187416568,66.48196896331814,66.33789688829359,66.23169739782273,66.21152169556993,66.06983234400089,66.03499384896433,65.94992459813778,65.8967632036933,65.91265492674204,65.86373911411002,65.87576860690996,65.86823764396243,65.91647798161569,65.91001603381751,65.86867149092016,65.9617225312131,65.94405769214731,65.92594355385924,65.8669573599336,66.03859431002577,66.00141243800577,65.9876636199542,65.98123205359222,65.98123205359222
